 0.124435E-01  0.690502E+03  0.323954E+02
 0.133749E-01  0.656652E+03  0.634760E+02
 0.143064E-01  0.642804E+03  0.240425E+02
 0.152378E-01  0.618834E+03  0.168583E+02
 0.161693E-01  0.590868E+03  0.133965E+02
 0.171007E-01  0.553975E+03  0.113307E+02
 0.180322E-01  0.541108E+03  0.100702E+02
 0.189637E-01  0.508378E+03  0.906068E+01
 0.198951E-01  0.479915E+03  0.860882E+01
 0.208266E-01  0.465436E+03  0.793912E+01
 0.217580E-01  0.444021E+03  0.741171E+01
 0.226895E-01  0.403348E+03  0.714972E+01
 0.236210E-01  0.375902E+03  0.676574E+01
 0.245524E-01  0.355741E+03  0.652632E+01
 0.254839E-01  0.346407E+03  0.604298E+01
 0.264153E-01  0.338303E+03  0.574353E+01
 0.273468E-01  0.319694E+03  0.560008E+01
 0.282783E-01  0.312712E+03  0.531669E+01
 0.292097E-01  0.303747E+03  0.525799E+01
 0.301412E-01  0.278164E+03  0.498870E+01
 0.310726E-01  0.263489E+03  0.496759E+01
 0.320041E-01  0.258105E+03  0.485292E+01
 0.329355E-01  0.249037E+03  0.469260E+01
 0.338670E-01  0.234512E+03  0.465403E+01
 0.347985E-01  0.227653E+03  0.455671E+01
 0.357299E-01  0.221301E+03  0.455951E+01
 0.366614E-01  0.208007E+03  0.446642E+01
 0.375928E-01  0.197921E+03  0.429341E+01
 0.385243E-01  0.194531E+03  0.425298E+01
 0.394558E-01  0.197990E+03  0.419167E+01
 0.403872E-01  0.184479E+03  0.415750E+01
 0.413187E-01  0.169006E+03  0.409861E+01
 0.422501E-01  0.157253E+03  0.395252E+01
 0.431816E-01  0.157832E+03  0.397476E+01
 0.441130E-01  0.152720E+03  0.393913E+01
 0.450445E-01  0.145568E+03  0.383172E+01
 0.459760E-01  0.143060E+03  0.371589E+01
 0.469074E-01  0.138042E+03  0.362629E+01
 0.478389E-01  0.137210E+03  0.361696E+01
 0.487703E-01  0.131897E+03  0.356924E+01
 0.497018E-01  0.125613E+03  0.349774E+01
 0.506333E-01  0.125182E+03  0.347434E+01
 0.515647E-01  0.124228E+03  0.347697E+01
 0.524962E-01  0.116876E+03  0.343973E+01
 0.534276E-01  0.111477E+03  0.281417E+01
 0.543591E-01  0.109566E+03  0.234181E+01
 0.552906E-01  0.104847E+03  0.231141E+01
 0.562220E-01  0.103883E+03  0.234147E+01
 0.571535E-01  0.100483E+03  0.229064E+01
 0.580849E-01  0.961642E+02  0.226454E+01
 0.590164E-01  0.952921E+02  0.218172E+01
 0.599478E-01  0.965684E+02  0.216745E+01
 0.608793E-01  0.944957E+02  0.216373E+01
 0.618108E-01  0.917677E+02  0.212845E+01
 0.627422E-01  0.900221E+02  0.214863E+01
 0.636737E-01  0.913591E+02  0.212652E+01
 0.646051E-01  0.899889E+02  0.212732E+01
 0.655366E-01  0.852423E+02  0.207476E+01
 0.664681E-01  0.802252E+02  0.206130E+01
 0.673995E-01  0.777389E+02  0.183272E+01
 0.683310E-01  0.777002E+02  0.155831E+01
 0.692624E-01  0.750803E+02  0.154523E+01
 0.701939E-01  0.747464E+02  0.153285E+01
 0.711254E-01  0.756957E+02  0.155586E+01
 0.720568E-01  0.750279E+02  0.156401E+01
 0.729883E-01  0.712974E+02  0.151571E+01
 0.739197E-01  0.692560E+02  0.148620E+01
 0.748512E-01  0.688654E+02  0.148964E+01
 0.757826E-01  0.669994E+02  0.146474E+01
 0.767141E-01  0.640159E+02  0.143138E+01
 0.776456E-01  0.635074E+02  0.143556E+01
 0.785770E-01  0.644286E+02  0.143248E+01
 0.795085E-01  0.653416E+02  0.142657E+01
 0.804399E-01  0.610127E+02  0.141188E+01
 0.813714E-01  0.605229E+02  0.139797E+01
 0.823029E-01  0.614989E+02  0.140460E+01
 0.832343E-01  0.595722E+02  0.143010E+01
 0.841658E-01  0.589217E+02  0.141070E+01
 0.850972E-01  0.572681E+02  0.137153E+01
 0.860287E-01  0.566960E+02  0.136201E+01
 0.869601E-01  0.571799E+02  0.135235E+01
 0.878916E-01  0.550819E+02  0.133858E+01
 0.888231E-01  0.535232E+02  0.132318E+01
 0.897545E-01  0.527080E+02  0.132258E+01
 0.906860E-01  0.511924E+02  0.131347E+01
 0.916174E-01  0.512574E+02  0.131764E+01
 0.925489E-01  0.512824E+02  0.129862E+01
 0.934804E-01  0.507477E+02  0.128907E+01
 0.944118E-01  0.517635E+02  0.130454E+01
 0.953433E-01  0.494407E+02  0.129470E+01
 0.962747E-01  0.453462E+02  0.127906E+01
 0.972062E-01  0.479685E+02  0.128425E+01
 0.981377E-01  0.477914E+02  0.127587E+01
 0.990691E-01  0.457572E+02  0.127608E+01
 0.100001E+00  0.452184E+02  0.126085E+01
 0.100932E+00  0.465352E+02  0.124873E+01
 0.101863E+00  0.460387E+02  0.123232E+01
 0.102795E+00  0.450000E+02  0.121665E+01
 0.103726E+00  0.447157E+02  0.121878E+01
 0.104658E+00  0.440360E+02  0.120207E+01
 0.105589E+00  0.440724E+02  0.119687E+01
 0.106521E+00  0.433657E+02  0.119925E+01
 0.107452E+00  0.424569E+02  0.119249E+01
 0.108384E+00  0.421303E+02  0.117367E+01
 0.109315E+00  0.413818E+02  0.124962E+01
 0.110247E+00  0.405512E+02  0.753829E+00
 0.111178E+00  0.400447E+02  0.748396E+00
 0.112110E+00  0.402551E+02  0.743914E+00
 0.113041E+00  0.396018E+02  0.734320E+00
 0.113972E+00  0.382199E+02  0.739067E+00
 0.114904E+00  0.389702E+02  0.732605E+00
 0.115835E+00  0.388240E+02  0.718499E+00
 0.116767E+00  0.374459E+02  0.715605E+00
 0.117698E+00  0.373147E+02  0.713623E+00
 0.118630E+00  0.376930E+02  0.712054E+00
 0.119561E+00  0.371350E+02  0.705340E+00
 0.120493E+00  0.370531E+02  0.698668E+00
 0.121424E+00  0.372748E+02  0.697143E+00
 0.122356E+00  0.371714E+02  0.699225E+00
 0.123287E+00  0.364770E+02  0.700662E+00
 0.124218E+00  0.362688E+02  0.689126E+00
 0.125150E+00  0.351991E+02  0.686466E+00
 0.126081E+00  0.356818E+02  0.688928E+00
 0.127013E+00  0.362653E+02  0.688218E+00
 0.127944E+00  0.355126E+02  0.689997E+00
 0.128876E+00  0.353797E+02  0.683692E+00
 0.129807E+00  0.353995E+02  0.682795E+00
 0.130739E+00  0.344597E+02  0.683213E+00
 0.131670E+00  0.336752E+02  0.673554E+00
 0.132602E+00  0.334898E+02  0.680134E+00
 0.133533E+00  0.339858E+02  0.675431E+00
 0.134465E+00  0.342501E+02  0.673579E+00
 0.135396E+00  0.337880E+02  0.676914E+00
 0.136327E+00  0.326117E+02  0.666855E+00
 0.137259E+00  0.326712E+02  0.668513E+00
 0.138190E+00  0.319916E+02  0.668799E+00
 0.139122E+00  0.319748E+02  0.665910E+00
 0.140053E+00  0.318505E+02  0.660510E+00
 0.140985E+00  0.327409E+02  0.655287E+00
 0.141916E+00  0.325512E+02  0.648392E+00
 0.142848E+00  0.314914E+02  0.651288E+00
 0.143779E+00  0.321233E+02  0.644610E+00
 0.144711E+00  0.316392E+02  0.659139E+00
 0.145642E+00  0.314320E+02  0.758334E+00
 0.146573E+00  0.312996E+02  0.689764E+00
 0.147505E+00  0.313541E+02  0.649662E+00
 0.148436E+00  0.300301E+02  0.644552E+00
 0.149368E+00  0.301894E+02  0.644860E+00
 0.150299E+00  0.301545E+02  0.643582E+00
 0.151231E+00  0.294445E+02  0.641375E+00
 0.152162E+00  0.293661E+02  0.644671E+00
 0.153094E+00  0.306225E+02  0.645637E+00
 0.154025E+00  0.304497E+02  0.646460E+00
 0.154957E+00  0.300754E+02  0.642814E+00
 0.155888E+00  0.300992E+02  0.632698E+00
 0.156820E+00  0.307121E+02  0.633339E+00
 0.157751E+00  0.288588E+02  0.632722E+00
 0.158682E+00  0.291734E+02  0.626730E+00
 0.159614E+00  0.294451E+02  0.621982E+00
 0.160545E+00  0.287755E+02  0.613441E+00
 0.161477E+00  0.286828E+02  0.612451E+00
 0.162408E+00  0.281406E+02  0.611876E+00
 0.163340E+00  0.280188E+02  0.610857E+00
 0.164271E+00  0.283758E+02  0.611455E+00
 0.165203E+00  0.287105E+02  0.611484E+00
 0.166134E+00  0.271131E+02  0.615357E+00
 0.167066E+00  0.268079E+02  0.609809E+00
 0.167997E+00  0.269853E+02  0.605684E+00
