0.00547940351585    0.00304683995941                                            6.20974838617e-06                                           
0.00602734348212    0.00300274259398                                            2.26826297663e-06                                           
0.00657528333829    0.00299652519849                                            1.69376634239e-06                                           
0.00712322307437    0.00295939707559                                            1.43314445987e-06                                           
0.00767116268034    0.00292757962968                                            1.27936823302e-06                                           
0.00821910214619    0.00289435533933                                            1.15953044565e-06                                           
0.00876704146192    0.0028597473084                                             1.07352873722e-06                                           
0.00931498061752    0.0028230865125                                             1.01182577163e-06                                           
0.00986291960298    0.0027662244331                                             9.38499163454e-07                                           
0.0104108584083     0.00271695555311                                            8.64689998784e-07                                           
0.0109587970234     0.00266635190718                                            7.87202805677e-07                                           
0.0115067354384     0.00262752366141                                            7.44969839772e-07                                           
0.0120546736433     0.00258043262923                                            7.15719667273e-07                                           
0.0126026116279     0.00252437371023                                            6.83332398572e-07                                           
0.0131505493823     0.0024604895835                                             6.59585801507e-07                                           
0.0136984868966     0.00240633467725                                            6.30840129344e-07                                           
0.0142464241606     0.00235447722354                                            6.14597807371e-07                                           
0.0147943611645     0.002295633692                                              5.92217640956e-07                                           
0.0153422978981     0.0022372357964                                             5.72617701119e-07                                           
0.0158902343515     0.00217684773556                                            5.56824760104e-07                                           
0.0164381705146     0.00212042414858                                            5.36069858278e-07                                           
0.0169861063775     0.00206093446123                                            5.23196417155e-07                                           
0.0175340419302     0.00199379966499                                            5.04079587655e-07                                           
0.0180819771626     0.00193432319856                                            4.88282722143e-07                                           
0.0186299120647     0.00188409302263                                            4.75395596173e-07                                           
0.0191778466266     0.001829757101                                              4.5966569329e-07                                            
0.0197257808382     0.00177244110673                                            4.48799641432e-07                                           
0.0202737146894     0.00171542324582                                            4.3261919069e-07                                            
0.0208216481704     0.00165421223804                                            4.19183748439e-07                                           
0.0213695812711     0.00160258481615                                            4.06762159e-07                                              
0.0219175139815     0.00154077805319                                            3.94159485714e-07                                           
0.0224654462915     0.00148565974991                                            3.82344827311e-07                                           
0.0230133781912     0.0014355054853                                             3.69277484193e-07                                           
0.0235613096706     0.00138035840334                                            3.59509378858e-07                                           
0.0241092407197     0.00132962562053                                            3.47584498386e-07                                           
0.0246571713284     0.00127926275804                                            3.36348724147e-07                                           
0.0252051014867     0.00122939866418                                            3.26402990539e-07                                           
0.0257530311847     0.00117855694675                                            3.1483706313e-07                                            
0.0263009604123     0.00113190889356                                            3.07171969022e-07                                           
0.0268488891595     0.00109116364944                                            2.96424577022e-07                                           
0.0273968174163     0.00104188745021                                            2.88424026663e-07                                           
0.0279447451728     0.00100089670073                                            2.80644798089e-07                                           
