solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
26||0.0669873 0.683013 0.683013 0.25|186.982 124.161 177.057|0|-1|-1|0.114411|1 0 0 0|1.0472 2.61799 2.61799|-1
27||7.45058e-09 -0.707107 -0.707107 7.45058e-09|156.379 105.152 205.699|0|-1|-1|0.114358|1 0 0 0|0 3.14159 1.5708|-1
28||0.683013 0.183013 0.183013 -0.683013|106.379 331.396 244.564|0|-1|-1|0.114298|1 0 0 0|3.14159 0.523599 4.71239|-1
29||0.25 0.683013 0.683013 0.0669873|153.947 133.669 198.231|0|-1|-1|0.114276|1 0 0 0|2.0944 2.61799 3.66519|-1
30||0.25 0.683013 0.683013 0.0669873|158.947 118.669 208.231|0|-1|-1|0.114226|1 0 0 0|2.0944 2.61799 3.66519|-1
31||0.25 -0.433013 -0.75 -0.433013|205.741 169.461 118.372|0|-1|-1|0.114094|1 0 0 0|0 2.0944 2.0944|-1
32||0.46679 0.545007 -0.673028 -0.179184|248.16 266.007 144.61|0|-1|-1|0.11393|1 0 0 0|4.39823 2.0944 2.61799|-1
33||0.25 0.683013 0.683013 0.0669873|153.947 118.669 203.231|0|-1|-1|0.113814|1 0 0 0|2.0944 2.61799 3.66519|-1
34||0.612372 0.707107 1.34317e-08 -0.353553|138.372 260.539 225.741|0|-1|-1|0.113645|1 0 0 0|3.66519 1.5708 3.66519|-1
35||0.224144 -0.836516 0.482963 0.12941|184.259 356.628 250.539|0|-1|-1|0.113167|1 0 0 0|0 2.61799 5.23599|-1
36||0.0522642 0.791154 0.352244 0.497261|148.303 206.482 53.3722|0|-1|-1|0.112921|1 0 0 0|1.25664 2.0944 2.0944|-1
37||5.26836e-09 -0.707107 -0.707107 0|166.379 100.152 210.699|0|-1|-1|0.112836|1 0 0 0|0 3.14159 1.5708|-1
38||0.0522642 0.791154 0.352244 0.497261|148.303 211.482 53.3722|0|-1|-1|0.112568|1 0 0 0|1.25664 2.0944 2.0944|-1
39||0.183013 -0.683013 -0.183013 -0.683013|222.829 283.833 85.1518|0|-1|-1|0.112251|1 0 0 0|1.0472 1.5708 1.5708|-1
40||0.25 -0.433013 -0.75 -0.433013|210.741 169.461 118.372|0|-1|-1|0.11217|1 0 0 0|0 2.0944 2.0944|-1
41||1.05367e-08 -0.707107 -0.707107 -1.05367e-08|156.379 105.152 210.699|0|-1|-1|0.111987|1 0 0 0|0 3.14159 1.5708|-1
42||0.224144 -0.836516 0.482963 0.12941|189.259 356.628 250.539|0|-1|-1|0.111913|1 0 0 0|0 2.61799 5.23599|-1
43||0.25 0.683013 0.683013 0.0669873|158.947 123.669 208.231|0|-1|-1|0.111805|1 0 0 0|2.0944 2.61799 3.66519|-1
44||0.25 0.683013 0.683013 0.0669873|148.947 123.669 203.231|0|-1|-1|0.111494|1 0 0 0|2.0944 2.61799 3.66519|-1
45||0.612372 -0.612372 0.353553 -0.353553|182.215 348.197 303.621|0|-1|-1|0.111422|1 0 0 0|1.0472 1.5708 0|-1
46||0.612372 -0.612372 0.353553 -0.353553|182.215 353.197 303.621|0|-1|-1|0.111385|1 0 0 0|1.0472 1.5708 0|-1
47||0.46679 0.545007 -0.673028 -0.179184|248.16 261.007 139.61|0|-1|-1|0.111176|1 0 0 0|4.39823 2.0944 2.61799|-1
48||0.026168 -0.471671 -0.72631 0.499315|215.963 154.374 278.589|0|-1|-1|0.111096|1 0 0 0|3.76991 2.0944 5.75959|-1
49||0.026168 -0.471671 -0.72631 0.499315|210.963 154.374 273.589|0|-1|-1|0.111029|1 0 0 0|3.76991 2.0944 5.75959|-1
50||0.154508 -0.267617 0.823639 -0.475528|364.816 239.048 252.032|0|-1|-1|0.110713|1 0 0 0|2.51327 2.0944 0|-1
51||0.46679 0.545007 -0.673028 -0.179184|253.16 266.007 139.61|0|-1|-1|0.110441|1 0 0 0|4.39823 2.0944 2.61799|-1
52||0.25 0.683013 0.683013 0.0669873|153.947 133.669 193.231|0|-1|-1|0.110375|1 0 0 0|2.0944 2.61799 3.66519|-1
53||0.683013 0.183013 0.183013 -0.683013|111.379 336.396 244.564|0|-1|-1|0.110324|1 0 0 0|3.14159 0.523599 4.71239|-1
54||7.45058e-09 -0.707107 0.707107 7.45058e-09|278.621 324.848 205.699|0|-1|-1|0.110148|1 0 0 0|0 3.14159 1.5708|-1
55||0.46679 0.545007 -0.673028 -0.179184|243.16 266.007 139.61|0|-1|-1|0.110117|1 0 0 0|4.39823 2.0944 2.61799|-1
56||0.224144 -0.836516 -0.482963 -0.12941|138.393 163.106 188.243|0|-1|-1|0.110091|1 0 0 0|0 2.61799 1.0472|-1
57||0.683013 0.183013 0.183013 -0.683013|106.379 336.396 244.564|0|-1|-1|0.109738|1 0 0 0|3.14159 0.523599 4.71239|-1
58||0.836516 -0.224144 0.12941 0.482963|199.259 120.173 257.318|0|-1|-1|0.109405|1 0 0 0|0 0.523599 5.23599|-1
59||0.0522642 0.791154 0.352244 0.497261|143.303 206.482 53.3722|0|-1|-1|0.109343|1 0 0 0|1.25664 2.0944 2.0944|-1
60||0.0669873 0.683013 0.683013 0.25|181.982 124.161 177.057|0|-1|-1|0.109266|1 0 0 0|1.0472 2.61799 2.61799|-1
61||0.482963 -0.12941 0.224144 0.836516|351.607 143.106 271.757|0|-1|-1|0.109227|1 0 0 0|0 0.523599 4.18879|-1
62||7.45058e-09 -0.707107 -0.707107 7.45058e-09|161.379 110.152 210.699|0|-1|-1|0.109204|1 0 0 0|0 3.14159 1.5708|-1
63||5.26836e-09 -0.707107 -0.707107 -5.26836e-09|166.379 105.152 210.699|0|-1|-1|0.109096|1 0 0 0|0 3.14159 1.5708|-1
64||0.224144 -0.836516 0.482963 0.12941|189.259 356.628 245.539|0|-1|-1|0.108943|1 0 0 0|0 2.61799 5.23599|-1
65||0.0669873 0.683013 0.683013 0.25|186.982 119.161 177.057|0|-1|-1|0.108586|1 0 0 0|1.0472 2.61799 2.61799|-1
66||0.25 0.683013 0.683013 0.0669873|148.947 123.669 193.231|0|-1|-1|0.108515|1 0 0 0|2.0944 2.61799 3.66519|-1
67||0.183013 -0.683013 -0.183013 -0.683013|227.829 283.833 85.1518|0|-1|-1|0.108484|1 0 0 0|1.0472 1.5708 1.5708|-1
68||0.482963 -0.12941 0.224144 0.836516|351.607 148.106 271.757|0|-1|-1|0.108364|1 0 0 0|0 0.523599 4.18879|-1
69||0.183013 -0.683013 -0.183013 -0.683013|227.829 278.833 85.1518|0|-1|-1|0.108275|1 0 0 0|1.0472 1.5708 1.5708|-1
70||0.183013 0.183013 0.683013 0.683013|338.197 162.215 166.379|0|-1|-1|0.108255|1 0 0 0|0.523599 1.5708 3.14159|-1
71||0.224144 -0.836516 -0.482963 -0.12941|133.393 163.106 188.243|0|-1|-1|0.108228|1 0 0 0|0 2.61799 1.0472|-1
72||0.46679 0.545007 -0.673028 -0.179184|253.16 266.007 144.61|0|-1|-1|0.108123|1 0 0 0|4.39823 2.0944 2.61799|-1
73||0.5 -7.45058e-09 -7.45058e-09 0.866025|311.607 145.764 219.301|0|-1|-1|0.108026|1 0 0 0|0 0 4.18879|-1
74||0.25 -0.433013 -0.75 -0.433013|205.741 169.461 123.372|0|-1|-1|0.107829|1 0 0 0|0 2.0944 2.0944|-1
75||0.25 -0.683013 0.683013 -0.0669873|273.907 269.24 251.164|0|-1|-1|0.107673|1 0 0 0|1.0472 2.61799 5.75959|-1
76||0.026168 -0.471671 -0.72631 0.499315|215.963 159.374 273.589|0|-1|-1|0.107664|1 0 0 0|3.76991 2.0944 5.75959|-1
77||0.493844 0.135476 -0.855363 0.0782172|284.211 179.909 136.803|0|-1|-1|0.107654|1 0 0 0|4.39823 2.0944 1.5708|-1
78||0.5 -5.26836e-09 -7.45058e-09 0.866025|316.607 145.764 219.301|0|-1|-1|0.107547|1 0 0 0|0 0 4.18879|-1
79||0.612372 -0.353553 -0.612372 -0.353553|166.167 172.829 130.152|0|-1|-1|0.107499|1 0 0 0|5.75959 1.5708 1.5708|-1
80||0.25 0.683013 0.683013 0.0669873|158.947 113.669 208.231|0|-1|-1|0.107254|1 0 0 0|2.0944 2.61799 3.66519|-1
81||0.0669873 -0.683013 0.683013 -0.25|291.942 352.931 234.99|0|-1|-1|0.107235|1 0 0 0|2.0944 2.61799 0.523599|-1
82||0.836516 -1.05367e-08 -0.258819 -0.482963|105.283 262.371 154.461|0|-1|-1|0.106904|1 0 0 0|5.23599 0.523599 2.0944|-1
83||0.683013 0.183013 0.183013 -0.683013|111.379 331.396 249.564|0|-1|-1|0.106873|1 0 0 0|3.14159 0.523599 4.71239|-1
84||0.183013 -0.5 0.5 0.683013|313.589 302.943 284.236|0|-1|-1|0.10665|1 0 0 0|5.75959 1.5708 4.18879|-1
85||0.612372 -0.612372 0.353553 -0.353553|177.215 353.197 298.621|0|-1|-1|0.106618|1 0 0 0|1.0472 1.5708 0|-1
86||0.0669873 -0.25 0.933013 0.25|310.357 208.707 203.231|0|-1|-1|0.106586|1 0 0 0|0 2.61799 3.66519|-1
87||0.0669873 0.683013 0.683013 0.25|186.982 119.161 172.057|0|-1|-1|0.106558|1 0 0 0|1.0472 2.61799 2.61799|-1
88||0.493844 0.135476 -0.855363 0.0782172|279.211 179.909 141.803|0|-1|-1|0.106541|1 0 0 0|4.39823 2.0944 1.5708|-1
89||0.258819 -0.482963 0.836516 1.05367e-08|354.717 277.371 260.539|0|-1|-1|0.106374|1 0 0 0|1.0472 2.61799 5.23599|-1
90||0.707107 -0 -9.12506e-09 -0.707107|141.379 284.848 209.301|0|-1|-1|0.106362|1 0 0 0|0 0 1.5708|-1
91||0.25 0.933013 0.25 -0.0669873|89.6429 216.293 253.231|0|-1|-1|0.106333|1 0 0 0|3.14159 2.61799 3.66519|-1
92||0.482963 -0.836516 -0.224144 -0.12941|104.643 161.769 196.293|0|-1|-1|0.106185|1 0 0 0|0 2.0944 0.523599|-1
93||0.46679 0.545007 -0.673028 -0.179184|248.16 271.007 139.61|0|-1|-1|0.106169|1 0 0 0|4.39823 2.0944 2.61799|-1
94||0.0669873 -0.683013 0.683013 -0.25|291.942 357.931 234.99|0|-1|-1|0.106155|1 0 0 0|2.0944 2.61799 0.523599|-1
95||0.183013 -0.5 0.5 0.683013|313.589 297.943 289.236|0|-1|-1|0.106137|1 0 0 0|5.75959 1.5708 4.18879|-1
96||0.25 0.683013 0.683013 0.0669873|158.947 123.669 198.231|0|-1|-1|0.106025|1 0 0 0|2.0944 2.61799 3.66519|-1
97||5.26836e-09 1.74732e-08 0.5 -0.866025|354.848 222.171 308.833|0|-1|-1|0.105981|1 0 0 0|3.14159 1.0472 0|-1
98||0.183013 0.183013 0.683013 0.683013|333.197 162.215 166.379|0|-1|-1|0.105978|1 0 0 0|0.523599 1.5708 3.14159|-1
99||0.25 0.683013 0.683013 0.0669873|153.947 123.669 193.231|0|-1|-1|0.105911|1 0 0 0|2.0944 2.61799 3.66519|-1
100||0.836516 -0.224144 0.12941 0.482963|194.259 120.173 257.318|0|-1|-1|0.1059|1 0 0 0|0 0.523599 5.23599|-1
101||1.17804e-08 -0.965926 -0.258819 7.45058e-09|49.6429 234.259 165.699|0|-1|-1|0.105875|1 0 0 0|0 3.14159 0.523599|-1
102||0.135476 -0.493844 0.0782172 0.855363|264.211 255.091 283.197|0|-1|-1|0.105758|1 0 0 0|5.02655 1.0472 4.71239|-1
103||0.183013 -0.5 0.5 0.683013|313.589 302.943 289.236|0|-1|-1|0.105721|1 0 0 0|5.75959 1.5708 4.18879|-1
104||0.482963 -0.12941 0.224144 0.836516|346.607 143.106 266.757|0|-1|-1|0.105662|1 0 0 0|0 0.523599 4.18879|-1
105||0.612372 0.707107 8.53571e-09 -0.353553|138.372 265.539 230.741|0|-1|-1|0.105512|1 0 0 0|3.66519 1.5708 3.66519|-1
106||0.0522642 0.791154 0.352244 0.497261|148.303 211.482 58.3722|0|-1|-1|0.105409|1 0 0 0|1.25664 2.0944 2.0944|-1
107||0.46679 0.545007 -0.673028 -0.179184|253.16 261.007 139.61|0|-1|-1|0.105391|1 0 0 0|4.39823 2.0944 2.61799|-1
108||0.334565 0.847101 0.180057 -0.371572|146.156 234.872 256.894|0|-1|-1|0.105303|1 0 0 0|3.76991 2.0944 4.18879|-1
109||0.183013 -0.5 0.5 0.683013|308.589 302.943 289.236|0|-1|-1|0.105283|1 0 0 0|5.75959 1.5708 4.18879|-1
110||0.482963 -0.12941 0.224144 0.836516|356.607 148.106 271.757|0|-1|-1|0.105265|1 0 0 0|0 0.523599 4.18879|-1
111||0.46679 -0.545007 0.673028 -0.179184|294.362 314.647 323.589|0|-1|-1|0.105207|1 0 0 0|1.25664 2.0944 5.75959|-1
112||5.26836e-09 -0.707107 -0.707107 -1.29048e-08|161.379 95.1518 210.699|0|-1|-1|0.105129|1 0 0 0|0 3.14159 1.5708|-1
113||0.25 0.933013 0.25 -0.0669873|89.6429 211.293 253.231|0|-1|-1|0.105118|1 0 0 0|3.14159 2.61799 3.66519|-1
114||0.0522642 0.791154 0.352244 0.497261|143.303 206.482 48.3722|0|-1|-1|0.105007|1 0 0 0|1.25664 2.0944 2.0944|-1
115||0.707107 1.17804e-08 1.29048e-08 -0.707107|161.379 274.848 214.301|0|-1|-1|0.104945|1 0 0 0|0 0 1.5708|-1
116||0.258819 -0.482963 0.836516 1.05367e-08|349.717 277.371 260.539|0|-1|-1|0.104927|1 0 0 0|1.0472 2.61799 5.23599|-1
117||0.25 -0.433013 -0.75 -0.433013|205.741 164.461 118.372|0|-1|-1|0.104925|1 0 0 0|0 2.0944 2.0944|-1
118||0.475528 0.823639 -0.267617 -0.154508|146.11 283.496 151.167|0|-1|-1|0.10491|1 0 0 0|3.76991 2.0944 3.14159|-1
119||0.154508 0.267617 -0.823639 -0.475528|292.893 238.577 181.167|0|-1|-1|0.104807|1 0 0 0|5.65487 2.0944 3.14159|-1
120||0.5 -0.683013 -0.183013 0.5|213.243 153.106 311.607|0|-1|-1|0.104693|1 0 0 0|5.23599 1.5708 5.75959|-1
121||0.933013 0.0669873 -0.25 0.25|165.855 94.2189 162.215|0|-1|-1|0.104692|1 0 0 0|4.18879 0.523599 1.5708|-1
122||0.25 0.683013 0.683013 0.0669873|158.947 118.669 203.231|0|-1|-1|0.104633|1 0 0 0|2.0944 2.61799 3.66519|-1
123||0.25 -0.683013 0.683013 -0.0669873|268.907 274.24 251.164|0|-1|-1|0.104607|1 0 0 0|1.0472 2.61799 5.75959|-1
124||0.154508 -0.267617 -0.823639 0.475528|271.967 146.975 237.032|0|-1|-1|0.104559|1 0 0 0|3.76991 2.0944 0|-1
125||0.0522642 0.791154 0.352244 0.497261|148.303 206.482 58.3722|0|-1|-1|0.104514|1 0 0 0|1.25664 2.0944 2.0944|-1
126||0.226995 0.771634 0.393167 -0.445503|166.572 193.216 301.396|0|-1|-1|0.104469|1 0 0 0|3.76991 2.0944 4.71239|-1
127||0.707107 9.12506e-09 1.05367e-08 -0.707107|156.379 274.848 214.301|0|-1|-1|0.104464|1 0 0 0|0 0 1.5708|-1
128||0.27232 -0.0453243 -0.864839 0.419335|333.429 83.894 191.293|0|-1|-1|0.104417|1 0 0 0|3.76991 2.0944 0.523599|-1
129||0.135476 -0.493844 0.0782172 0.855363|264.211 250.091 288.197|0|-1|-1|0.104386|1 0 0 0|5.02655 1.0472 4.71239|-1
130||0.0669873 0.683013 0.683013 0.25|186.982 124.161 172.057|0|-1|-1|0.104367|1 0 0 0|1.0472 2.61799 2.61799|-1
131||0.183013 -0.5 0.5 0.683013|308.589 297.943 289.236|0|-1|-1|0.10433|1 0 0 0|5.75959 1.5708 4.18879|-1
132||0.493844 0.135476 -0.855363 0.0782172|279.211 174.909 141.803|0|-1|-1|0.104327|1 0 0 0|4.39823 2.0944 1.5708|-1
133||1.17804e-08 -1.74732e-08 -0.5 0.866025|359.848 222.171 308.833|0|-1|-1|0.104308|1 0 0 0|3.14159 1.0472 0|-1
134||0.25 0.683013 0.683013 0.0669873|158.947 133.669 198.231|0|-1|-1|0.104292|1 0 0 0|2.0944 2.61799 3.66519|-1
135||0.0669873 -0.25 0.933013 0.25|315.357 208.707 203.231|0|-1|-1|0.104279|1 0 0 0|0 2.61799 3.66519|-1
136||0.5 -7.45058e-09 -1.05367e-08 -0.866025|210.741 300.357 209.301|0|-1|-1|0.104238|1 0 0 0|0 0 2.0944|-1
137||0.46679 0.545007 -0.673028 -0.179184|248.16 266.007 134.61|0|-1|-1|0.104235|1 0 0 0|4.39823 2.0944 2.61799|-1
138||7.45058e-09 -0.707107 -0.707107 -7.45058e-09|156.379 100.152 210.699|0|-1|-1|0.104173|1 0 0 0|0 3.14159 1.5708|-1
139||0.475528 0.823639 0.267617 0.154508|117.107 171.423 181.167|0|-1|-1|0.10415|1 0 0 0|2.51327 2.0944 3.14159|-1
140||0.25 -0.683013 0.683013 -0.0669873|268.907 269.24 246.164|0|-1|-1|0.104088|1 0 0 0|1.0472 2.61799 5.75959|-1
141||0.183013 -0.683013 -0.183013 -0.683013|222.829 278.833 85.1518|0|-1|-1|0.104019|1 0 0 0|1.0472 1.5708 1.5708|-1
142||0.12941 -0.224144 -0.836516 -0.482963|279.236 163.836 109.61|0|-1|-1|0.103977|1 0 0 0|0 2.0944 2.61799|-1
143||0.46679 0.545007 -0.673028 -0.179184|243.16 271.007 139.61|0|-1|-1|0.103941|1 0 0 0|4.39823 2.0944 2.61799|-1
144||0.27232 -0.0453243 -0.864839 0.419335|328.429 83.894 191.293|0|-1|-1|0.10392|1 0 0 0|3.76991 2.0944 0.523599|-1
145||0.12941 -0.224144 -0.836516 -0.482963|279.236 163.836 114.61|0|-1|-1|0.103912|1 0 0 0|0 2.0944 2.61799|-1
146||0.25 -0.683013 0.683013 -0.0669873|263.907 269.24 251.164|0|-1|-1|0.103845|1 0 0 0|1.0472 2.61799 5.75959|-1
147||0.482963 -0.12941 0.224144 0.836516|351.607 148.106 266.757|0|-1|-1|0.103839|1 0 0 0|0 0.523599 4.18879|-1
148||0.707107 5.26836e-09 7.45058e-09 -0.707107|141.379 279.848 209.301|0|-1|-1|0.103744|1 0 0 0|0 0 1.5708|-1
149||0.482963 -0.836516 -0.224144 -0.12941|109.643 161.769 196.293|0|-1|-1|0.103711|1 0 0 0|0 2.0944 0.523599|-1
150||0.224144 -0.836516 0.482963 0.12941|189.259 361.628 250.539|0|-1|-1|0.103694|1 0 0 0|0 2.61799 5.23599|-1
151||0.0522642 0.791154 0.352244 0.497261|153.303 211.482 58.3722|0|-1|-1|0.103616|1 0 0 0|1.25664 2.0944 2.0944|-1
152||0.0522642 0.791154 0.352244 0.497261|153.303 211.482 53.3722|0|-1|-1|0.103585|1 0 0 0|1.25664 2.0944 2.0944|-1
153||0.475528 0.823639 -0.267617 -0.154508|146.11 288.496 151.167|0|-1|-1|0.103584|1 0 0 0|3.76991 2.0944 3.14159|-1
154||0.482963 -0.12941 0.224144 0.836516|346.607 148.106 266.757|0|-1|-1|0.103559|1 0 0 0|0 0.523599 4.18879|-1
155||0.475528 0.823639 0.267617 0.154508|117.107 166.423 181.167|0|-1|-1|0.103487|1 0 0 0|2.51327 2.0944 3.14159|-1
156||0.5 1.05367e-08 -1.05367e-08 0.866025|311.607 140.764 219.301|0|-1|-1|0.103477|1 0 0 0|0 0 4.18879|-1
157||0.489074 0.579484 0.643582 -0.103956|142.306 136.609 246.894|0|-1|-1|0.103343|1 0 0 0|2.51327 2.0944 4.18879|-1
158||0.46679 -0.545007 0.673028 -0.179184|274.362 324.647 308.589|0|-1|-1|0.103302|1 0 0 0|1.25664 2.0944 5.75959|-1
159||0.482963 -0.12941 0.224144 0.836516|351.607 143.106 266.757|0|-1|-1|0.103269|1 0 0 0|0 0.523599 4.18879|-1
160||0.0669873 -0.683013 0.683013 -0.25|296.942 352.931 234.99|0|-1|-1|0.10324|1 0 0 0|2.0944 2.61799 0.523599|-1
161||0.5 -0.683013 -0.183013 0.5|213.243 153.106 306.607|0|-1|-1|0.103141|1 0 0 0|5.23599 1.5708 5.75959|-1
162||0.836516 7.45058e-09 -0.258819 -0.482963|100.283 262.371 154.461|0|-1|-1|0.103097|1 0 0 0|5.23599 0.523599 2.0944|-1
163||0.493844 0.135476 -0.855363 0.0782172|284.211 174.909 141.803|0|-1|-1|0.103001|1 0 0 0|4.39823 2.0944 1.5708|-1
164||0.25 0.683013 0.683013 0.0669873|148.947 133.669 193.231|0|-1|-1|0.10298|1 0 0 0|2.0944 2.61799 3.66519|-1
165||0.707107 5.26836e-09 7.45058e-09 -0.707107|146.379 279.848 209.301|0|-1|-1|0.102923|1 0 0 0|0 0 1.5708|-1
166||0.46679 -0.545007 0.673028 -0.179184|289.362 314.647 323.589|0|-1|-1|0.102902|1 0 0 0|1.25664 2.0944 5.75959|-1
167||0.5 -9.12506e-09 -1.29048e-08 -0.866025|215.741 300.357 209.301|0|-1|-1|0.102741|1 0 0 0|0 0 2.0944|-1
168||0.27232 -0.0453243 -0.864839 0.419335|333.429 88.894 191.293|0|-1|-1|0.102678|1 0 0 0|3.76991 2.0944 0.523599|-1
169||0.0669873 0.683013 0.683013 0.25|181.982 124.161 172.057|0|-1|-1|0.102533|1 0 0 0|1.0472 2.61799 2.61799|-1
170||0.31466 -0.808504 0.310356 -0.388573|167.05 280.418 191.293|0|-1|-1|0.102476|1 0 0 0|1.25664 2.0944 0.523599|-1
171||0.224144 -0.836516 -0.482963 -0.12941|133.393 168.106 188.243|0|-1|-1|0.102307|1 0 0 0|0 2.61799 1.0472|-1
172||0.0522642 0.791154 0.352244 0.497261|153.303 206.482 53.3722|0|-1|-1|0.102265|1 0 0 0|1.25664 2.0944 2.0944|-1
173||0.612372 0.707107 6.71586e-09 -0.353553|138.372 255.539 230.741|0|-1|-1|0.102187|1 0 0 0|3.66519 1.5708 3.66519|-1
174||0.493844 0.135476 -0.855363 0.0782172|279.211 174.909 136.803|0|-1|-1|0.102179|1 0 0 0|4.39823 2.0944 1.5708|-1
175||0.27232 -0.0453243 -0.864839 0.419335|328.429 88.894 191.293|0|-1|-1|0.102176|1 0 0 0|3.76991 2.0944 0.523599|-1
176||0.026168 -0.471671 0.72631 -0.499315|293.448 264.199 196.293|0|-1|-1|0.102099|1 0 0 0|2.51327 2.0944 0.523599|-1
177||0.25 -0.0669873 0.25 0.933013|385.357 223.093 250.01|0|-1|-1|0.102081|1 0 0 0|0 0.523599 3.66519|-1
178||0.183013 0.683013 -0.183013 -0.683013|195.699 331.607 264.236|0|-1|-1|0.102061|1 0 0 0|4.71239 1.5708 4.18879|-1
179||0.393167 0.445503 -0.226995 0.771634|288.428 208.216 153.604|0|-1|-1|0.101899|1 0 0 0|2.51327 1.0472 1.5708|-1
180||0.026168 -0.471671 -0.72631 0.499315|210.963 159.374 273.589|0|-1|-1|0.101889|1 0 0 0|3.76991 2.0944 5.75959|-1
181||0.0669873 0.25 0.933013 -0.25|324.236 129.61 281.164|0|-1|-1|0.101773|1 0 0 0|3.14159 2.61799 5.75959|-1
182||0.224144 -0.836516 -0.482963 -0.12941|133.393 163.106 193.243|0|-1|-1|0.101751|1 0 0 0|0 2.61799 1.0472|-1
183||0.224144 -0.836516 -0.482963 -0.12941|133.393 168.106 193.243|0|-1|-1|0.101663|1 0 0 0|0 2.61799 1.0472|-1
184||0.493844 0.135476 0.855363 -0.0782172|272.638 95.1913 306.396|0|-1|-1|0.101652|1 0 0 0|1.88496 2.0944 4.71239|-1
185||0.25 -0.0669873 0.25 0.933013|385.357 223.093 245.01|0|-1|-1|0.101649|1 0 0 0|0 0.523599 3.66519|-1
186||5.26836e-09 -0.707107 -0.707107 7.45058e-09|156.379 110.152 210.699|0|-1|-1|0.101597|1 0 0 0|0 3.14159 1.5708|-1
