solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
32||0.683013 0.183013 -0.183013 0.683013|322.579 199.976 142.966|0|-1|-1|0.114749|1 0 0 0|3.14159 0.523599 1.5708|-1
33||0.226995 0.771634 -0.393167 0.445503|299.35 331.399 179.976|0|-1|-1|0.114498|1 0 0 0|2.51327 2.0944 1.5708|-1
34||0 -1.29048e-08 0.965926 -0.258819|297.084 172.897 244.782|0|-1|-1|0.114418|1 0 0 0|0 2.61799 3.14159|-1
35||0.445503 -0.393167 0.771634 0.226995|313.19 213.941 289.16|0|-1|-1|0.113705|1 0 0 0|0.628319 2.0944 4.71239|-1
36||0.445503 -0.393167 0.771634 0.226995|308.19 208.941 289.16|0|-1|-1|0.113566|1 0 0 0|0.628319 2.0944 4.71239|-1
37||0.683013 0.25 0.0669873 0.683013|297.075 189.754 118.276|0|-1|-1|0.113432|1 0 0 0|2.0944 0.523599 2.61799|-1
38||0.75 0.433013 -0.25 0.433013|301.879 187.426 111.158|0|-1|-1|0.113348|1 0 0 0|3.14159 1.0472 2.0944|-1
39||1.11759e-08 0.612372 -0.353553 -0.707107|316.724 337.787 227.052|0|-1|-1|0.113208|1 0 0 0|5.23599 1.5708 4.18879|-1
40||0.545007 -0.46679 0.179184 -0.673028|151.953 345.108 223.196|0|-1|-1|0.11314|1 0 0 0|1.25664 1.0472 0.523599|-1
41||0.154508 -0.267617 -0.823639 0.475528|300.623 98.0818 306.239|0|-1|-1|0.113021|1 0 0 0|3.76991 2.0944 0|-1
42||0.353553 0.612372 -0.353553 0.612372|332.103 294.782 152.916|0|-1|-1|0.112769|1 0 0 0|2.61799 1.5708 1.5708|-1
43||0.183013 0.5 -0.5 0.683013|352.787 311.724 202.948|0|-1|-1|0.112618|1 0 0 0|2.61799 1.5708 1.0472|-1
44||0.224144 -0.836516 -0.482963 0.12941|131.27 212.71 279.782|0|-1|-1|0.112563|1 0 0 0|5.23599 2.61799 0|-1
45||0.203368 -0.861281 0.0905243 -0.456773|175.63 269.365 211.965|0|-1|-1|0.112559|1 0 0 0|1.25664 2.0944 1.0472|-1
46||0.353553 0.707107 -1.05367e-08 -0.612372|157.761 366.923 202.052|0|-1|-1|0.112511|1 0 0 0|4.18879 1.5708 4.18879|-1
47||0.353553 0.353553 -0.612372 0.612372|361.463 246.636 207.948|0|-1|-1|0.112428|1 0 0 0|3.14159 1.5708 1.0472|-1
48||0.683013 0.183013 -0.183013 0.683013|327.579 199.976 137.966|0|-1|-1|0.112344|1 0 0 0|3.14159 0.523599 1.5708|-1
49||0.224144 -0.836516 -0.482963 0.12941|136.27 212.71 279.782|0|-1|-1|0.112205|1 0 0 0|5.23599 2.61799 0|-1
50||0.836516 -7.45058e-09 -0.258819 0.482963|234.689 117.377 232.982|0|-1|-1|0.112074|1 0 0 0|4.18879 0.523599 1.0472|-1
51||0.612372 1.05367e-08 -0.707107 -0.353553|245.053 122.668 92.8687|0|-1|-1|0.112061|1 0 0 0|5.23599 1.5708 2.0944|-1
52||0.683013 0.183013 0.683013 -0.183013|210.218 117.897 292.084|0|-1|-1|0.111771|1 0 0 0|2.0944 1.5708 4.71239|-1
53||0.353553 -0.353553 0.612372 -0.612372|277.55 299.16 317.579|0|-1|-1|0.111327|1 0 0 0|2.0944 1.5708 0|-1
54||7.45058e-09 -1.29048e-08 0.258819 0.965926|347.084 287.103 160.218|0|-1|-1|0.111288|1 0 0 0|0 0.523599 3.14159|-1
55||0.12941 -0.482963 0.836516 0.224144|301.463 188.035 207.018|0|-1|-1|0.111248|1 0 0 0|0 2.61799 4.18879|-1
56||0.836516 5.26836e-09 -0.258819 0.482963|239.689 122.377 232.982|0|-1|-1|0.111113|1 0 0 0|4.18879 0.523599 1.0472|-1
57||0.482963 0.12941 -0.224144 0.836516|351.463 246.965 172.982|0|-1|-1|0.11109|1 0 0 0|3.14159 0.523599 1.0472|-1
58||0.203368 -0.861281 0.0905243 -0.456773|175.63 264.365 211.965|0|-1|-1|0.110954|1 0 0 0|1.25664 2.0944 1.0472|-1
59||0.25 -0.25 0.0669873 0.933013|384.599 253.341 247.55|0|-1|-1|0.110654|1 0 0 0|5.23599 0.523599 4.71239|-1
60||0.75 0.433013 -0.25 0.433013|306.879 187.426 111.158|0|-1|-1|0.110606|1 0 0 0|3.14159 1.0472 2.0944|-1
61||0.683013 0.5 0.5 -0.183013|158.077 152.761 232.052|0|-1|-1|0.110034|1 0 0 0|2.61799 1.5708 4.18879|-1
62||0.683013 0.25 0.0669873 0.683013|302.075 189.754 123.276|0|-1|-1|0.110016|1 0 0 0|2.0944 0.523599 2.61799|-1
63||0.707107 -0.612372 -0.353553 1.23554e-08|100.294 142.942 311.879|0|-1|-1|0.109979|1 0 0 0|5.75959 1.5708 0.523599|-1
64||0.545007 0.46679 -0.179184 -0.673028|220.239 277.674 162.668|0|-1|-1|0.109803|1 0 0 0|4.39823 1.0472 3.66519|-1
65||0.700629 0.404508 -0.293893 -0.509037|203.505 236.754 113.761|0|-1|-1|0.109366|1 0 0 0|4.39823 1.0472 3.14159|-1
66||0.482963 0.12941 -0.224144 0.836516|351.463 246.965 167.982|0|-1|-1|0.109346|1 0 0 0|3.14159 0.523599 1.0472|-1
67||0.707107 -0.612372 -0.353553 1.23554e-08|100.294 137.942 311.879|0|-1|-1|0.109288|1 0 0 0|5.75959 1.5708 0.523599|-1
68||0.707107 0.707107 -6.45239e-09 8.33e-09|122.916 216.636 162.421|0|-1|-1|0.109055|1 0 0 0|3.14159 1.5708 3.14159|-1
69||0.445503 -0.393167 0.771634 0.226995|313.19 208.941 294.16|0|-1|-1|0.109006|1 0 0 0|0.628319 2.0944 4.71239|-1
70||0.310356 -0.388573 -0.31466 0.808504|317.588 261.596 292.787|0|-1|-1|0.108971|1 0 0 0|4.39823 1.0472 5.75959|-1
71||0.673028 0.179184 0.46679 0.545007|279.761 52.3256 157.668|0|-1|-1|0.108868|1 0 0 0|1.25664 1.0472 3.66519|-1
72||0.700629 0.404508 -0.293893 -0.509037|203.505 236.754 118.761|0|-1|-1|0.10879|1 0 0 0|4.39823 1.0472 3.14159|-1
73||0.0782172 0.855363 0.135476 -0.493844|187.75 334.94 289.16|0|-1|-1|0.108717|1 0 0 0|4.39823 2.0944 4.71239|-1
74||0.683013 0.5 0.5 -0.183013|158.077 147.761 227.052|0|-1|-1|0.108695|1 0 0 0|2.61799 1.5708 4.18879|-1
75||0.25 -0.25 0.0669873 0.933013|384.599 258.341 252.55|0|-1|-1|0.108645|1 0 0 0|5.23599 0.523599 4.71239|-1
76||0.352244 -0.497261 0.0522642 -0.791154|179.47 373.861 162.83|0|-1|-1|0.108598|1 0 0 0|1.25664 1.0472 1.0472|-1
77||0.445503 -0.393167 0.771634 0.226995|308.19 213.941 289.16|0|-1|-1|0.108564|1 0 0 0|0.628319 2.0944 4.71239|-1
78||0.103956 -0.643582 0.579484 0.489074|270.707 296.346 222.17|0|-1|-1|0.108529|1 0 0 0|5.65487 2.0944 4.18879|-1
79||0.612372 -0.353553 0.612372 -0.353553|238.364 242.052 356.463|0|-1|-1|0.108526|1 0 0 0|1.5708 1.5708 5.75959|-1
80||9.12506e-09 0.612372 -0.353553 -0.707107|321.724 342.787 227.052|0|-1|-1|0.108402|1 0 0 0|5.23599 1.5708 4.18879|-1
81||0.707107 5.26836e-09 1.05367e-08 -0.707107|92.4208 307.084 248.364|0|-1|-1|0.10835|1 0 0 0|0 0 1.5708|-1
82||0.683013 0.0669873 -0.25 -0.683013|127.925 310.246 148.276|0|-1|-1|0.108314|1 0 0 0|5.23599 0.523599 2.61799|-1
83||0.707107 0.707107 5.26836e-09 -5.26836e-09|202.916 206.636 117.421|0|-1|-1|0.108299|1 0 0 0|3.14159 1.5708 3.14159|-1
84||0.545007 0.46679 -0.179184 -0.673028|215.239 277.674 157.668|0|-1|-1|0.108262|1 0 0 0|4.39823 1.0472 3.66519|-1
85||0.0905243 -0.456773 0.203368 -0.861281|256.084 366.931 172.83|0|-1|-1|0.108211|1 0 0 0|1.88496 1.0472 1.0472|-1
86||0.226995 0.771634 -0.393167 0.445503|304.35 326.399 179.976|0|-1|-1|0.108025|1 0 0 0|2.51327 2.0944 1.5708|-1
87||0.25 -0.25 0.0669873 0.933013|384.599 253.341 252.55|0|-1|-1|0.107924|1 0 0 0|5.23599 0.523599 4.71239|-1
88||0.836516 -0.224144 0.12941 -0.482963|59.0275 200.222 230.297|0|-1|-1|0.10754|1 0 0 0|1.0472 0.523599 0|-1
89||0.5 0.5 -0.5 -0.5|221.636 322.084 92.4208|0|-1|-1|0.107491|1 0 0 0|4.71239 1.5708 3.14159|-1
90||0.203368 -0.861281 -0.0905243 0.456773|209.891 298.391 318.842|0|-1|-1|0.107361|1 0 0 0|5.02655 2.0944 5.23599|-1
91||0.0782172 -0.855363 -0.135476 -0.493844|194.464 252.374 159.976|0|-1|-1|0.107042|1 0 0 0|1.25664 2.0944 1.5708|-1
92||0.612372 -0.353553 -0.353553 -0.612372|132.421 202.55 160.84|0|-1|-1|0.106997|1 0 0 0|0 1.0472 1.5708|-1
93||0.203368 -0.861281 0.0905243 -0.456773|175.63 269.365 206.965|0|-1|-1|0.106972|1 0 0 0|1.25664 2.0944 1.0472|-1
94||0.683013 0.25 0.0669873 0.683013|292.075 189.754 123.276|0|-1|-1|0.106615|1 0 0 0|2.0944 0.523599 2.61799|-1
95||0.12941 0.482963 -0.836516 0.224144|396.463 212.17 222.466|0|-1|-1|0.106482|1 0 0 0|3.14159 2.61799 1.0472|-1
96||9.85619e-09 0.612372 -0.353553 -0.707107|321.724 337.787 222.052|0|-1|-1|0.106465|1 0 0 0|5.23599 1.5708 4.18879|-1
97||0.353553 -0.353553 0.612372 -0.612372|272.55 299.16 317.579|0|-1|-1|0.106311|1 0 0 0|2.0944 1.5708 0|-1
98||0.25 0.183013 0.183013 0.933013|321.627 275.041 123.276|0|-1|-1|0.106185|1 0 0 0|1.0472 0.523599 2.61799|-1
99||1.0861e-08 0.612372 -0.353553 -0.707107|316.724 342.787 227.052|0|-1|-1|0.106183|1 0 0 0|5.23599 1.5708 4.18879|-1
100||0.673028 0.179184 0.46679 0.545007|314.761 72.3256 162.668|0|-1|-1|0.106096|1 0 0 0|1.25664 1.0472 3.66519|-1
101||0.683013 0.183013 -0.183013 0.683013|322.579 204.976 137.966|0|-1|-1|0.106047|1 0 0 0|3.14159 0.523599 1.5708|-1
102||0.180057 0.371572 -0.334565 0.847101|339.869 319.381 212.83|0|-1|-1|0.105996|1 0 0 0|2.51327 1.0472 1.0472|-1
103||0.183013 -0.683013 -0.683013 -0.183013|137.421 165.84 197.45|0|-1|-1|0.105984|1 0 0 0|0 2.61799 1.5708|-1
104||0.224144 -0.836516 -0.482963 0.12941|136.27 217.71 279.782|0|-1|-1|0.105878|1 0 0 0|5.23599 2.61799 0|-1
105||0.836516 -0.224144 0.12941 -0.482963|59.0275 200.222 235.297|0|-1|-1|0.105851|1 0 0 0|1.0472 0.523599 0|-1
106||0.183013 0.5 -0.5 0.683013|347.787 301.724 207.948|0|-1|-1|0.105706|1 0 0 0|2.61799 1.5708 1.0472|-1
107||0.771634 -0.226995 0.445503 0.393167|324.35 73.6009 270.024|0|-1|-1|0.105654|1 0 0 0|0.628319 1.0472 4.71239|-1
108||0.183013 0.25 0.933013 0.183013|191.66 63.3106 175.053|0|-1|-1|0.105597|1 0 0 0|1.0472 2.61799 3.66519|-1
109||0.5 0.5 -0.5 -0.5|221.636 322.084 87.4208|0|-1|-1|0.10553|1 0 0 0|4.71239 1.5708 3.14159|-1
110||0.445503 -0.393167 0.771634 0.226995|318.19 208.941 289.16|0|-1|-1|0.105494|1 0 0 0|0.628319 2.0944 4.71239|-1
111||0.258819 -0.482963 0.836516 0|352.042 165.839 297.058|0|-1|-1|0.105478|1 0 0 0|1.0472 2.61799 5.23599|-1
112||0.683013 0.25 0.0669873 0.683013|297.075 184.754 123.276|0|-1|-1|0.105448|1 0 0 0|2.0944 0.523599 2.61799|-1
113||0.482963 0.258819 9.12506e-09 -0.836516|212.554 284.691 212.534|0|-1|-1|0.105411|1 0 0 0|4.18879 0.523599 4.18879|-1
114||0.226995 0.771634 -0.393167 0.445503|294.35 331.399 179.976|0|-1|-1|0.105321|1 0 0 0|2.51327 2.0944 1.5708|-1
115||0.25 -0.25 0.0669873 0.933013|379.599 253.341 252.55|0|-1|-1|0.105302|1 0 0 0|5.23599 0.523599 4.71239|-1
116||0.673028 0.179184 0.46679 0.545007|279.761 57.3256 157.668|0|-1|-1|0.105257|1 0 0 0|1.25664 1.0472 3.66519|-1
117||0.673028 0.179184 0.46679 0.545007|274.761 57.3256 157.668|0|-1|-1|0.105242|1 0 0 0|1.25664 1.0472 3.66519|-1
118||0.12941 0.482963 -0.836516 0.224144|391.463 212.17 222.466|0|-1|-1|0.105221|1 0 0 0|3.14159 2.61799 1.0472|-1
119||0.612372 0.353553 -0.353553 0.612372|347.579 212.45 160.84|0|-1|-1|0.10521|1 0 0 0|3.14159 1.0472 1.5708|-1
120||0.612372 0.353553 -0.353553 0.612372|342.579 152.45 125.84|0|-1|-1|0.105182|1 0 0 0|3.14159 1.0472 1.5708|-1
121||0.180057 0.371572 -0.334565 0.847101|334.869 319.381 207.83|0|-1|-1|0.105156|1 0 0 0|2.51327 1.0472 1.0472|-1
122||0.673028 0.179184 0.46679 0.545007|314.761 72.3256 157.668|0|-1|-1|0.105061|1 0 0 0|1.25664 1.0472 3.66519|-1
123||0.612372 0.353553 -0.612372 0.353553|361.239 199.703 152.916|0|-1|-1|0.105045|1 0 0 0|3.66519 1.5708 1.5708|-1
124||0.612372 -0.353553 0.612372 -0.353553|228.364 242.052 356.463|0|-1|-1|0.104932|1 0 0 0|1.5708 1.5708 5.75959|-1
125||0.310356 -0.388573 0.31466 -0.808504|237.799 287.933 228.196|0|-1|-1|0.104797|1 0 0 0|1.88496 1.0472 0.523599|-1
126||0.673028 0.179184 0.46679 0.545007|274.761 52.3256 157.668|0|-1|-1|0.104737|1 0 0 0|1.25664 1.0472 3.66519|-1
127||7.45058e-09 -7.45058e-09 0.258819 0.965926|352.084 287.103 160.218|0|-1|-1|0.104628|1 0 0 0|0 0.523599 3.14159|-1
128||0.25 -0.25 0.0669873 0.933013|379.599 253.341 247.55|0|-1|-1|0.104566|1 0 0 0|5.23599 0.523599 4.71239|-1
129||0.612372 1.05367e-08 -0.707107 -0.353553|245.053 122.668 97.8687|0|-1|-1|0.104517|1 0 0 0|5.23599 1.5708 2.0944|-1
130||0.103956 -0.643582 0.579484 0.489074|335.707 321.346 237.17|0|-1|-1|0.104336|1 0 0 0|5.65487 2.0944 4.18879|-1
131||0.353553 0.707107 -6.96938e-09 -0.612372|157.761 366.923 207.052|0|-1|-1|0.104281|1 0 0 0|4.18879 1.5708 4.18879|-1
132||0.183013 0.683013 0.183013 -0.683013|184.703 261.239 277.084|0|-1|-1|0.104274|1 0 0 0|4.18879 1.5708 4.71239|-1
133||0.545007 0.46679 -0.179184 -0.673028|220.239 277.674 157.668|0|-1|-1|0.104254|1 0 0 0|4.39823 1.0472 3.66519|-1
134||0.180057 0.371572 -0.334565 0.847101|339.869 319.381 207.83|0|-1|-1|0.104249|1 0 0 0|2.51327 1.0472 1.0472|-1
135||0.433013 0.75 -0.433013 0.25|326.879 267.058 130.294|0|-1|-1|0.104182|1 0 0 0|3.14159 2.0944 2.0944|-1
136||0.612372 -9.49766e-09 -0.707107 -0.353553|245.053 117.668 92.8687|0|-1|-1|0.10414|1 0 0 0|5.23599 1.5708 2.0944|-1
137||0.25 0.0669873 0.25 -0.933013|292.052 341.923 272.239|0|-1|-1|0.104135|1 0 0 0|3.14159 0.523599 5.75959|-1
138||0.180057 0.371572 -0.334565 0.847101|334.869 319.381 212.83|0|-1|-1|0.103968|1 0 0 0|2.51327 1.0472 1.0472|-1
139||0.445503 0.393167 -0.771634 0.226995|297.581 223.749 224.976|0|-1|-1|0.103933|1 0 0 0|3.76991 2.0944 1.5708|-1
140||0.965926 -0.12941 -0.224144 -1.05367e-08|155.725 142.912 202.982|0|-1|-1|0.103921|1 0 0 0|5.23599 0.523599 1.0472|-1
141||0.965926 0.12941 0.224144 1.05367e-08|178.483 139.98 212.534|0|-1|-1|0.103828|1 0 0 0|2.0944 0.523599 4.18879|-1
142||0.352244 -0.497261 0.0522642 -0.791154|214.47 333.861 192.83|0|-1|-1|0.103723|1 0 0 0|1.25664 1.0472 1.0472|-1
143||0.855363 -0.0782172 -0.493844 -0.135476|157.75 160.06 155.84|0|-1|-1|0.103717|1 0 0 0|5.02655 1.0472 1.5708|-1
144||0.683013 0.5 0.5 -0.183013|158.077 142.761 227.052|0|-1|-1|0.103686|1 0 0 0|2.61799 1.5708 4.18879|-1
145||0.509037 -0.293893 -0.404508 0.700629|314.781 125.812 307.103|0|-1|-1|0.103656|1 0 0 0|4.39823 1.0472 0|-1
146||0.31466 -0.808504 0.310356 -0.388573|243.915 280.367 262.332|0|-1|-1|0.103644|1 0 0 0|1.25664 2.0944 0.523599|-1
147||0.612372 0.707107 -3.72529e-09 0.353553|232.83 237.466 113.537|0|-1|-1|0.103612|1 0 0 0|2.61799 1.5708 2.61799|-1
148||0.183013 0.5 -0.5 0.683013|342.787 311.724 212.948|0|-1|-1|0.103556|1 0 0 0|2.61799 1.5708 1.0472|-1
149||0.482963 0.258819 9.12506e-09 -0.836516|212.554 289.691 212.534|0|-1|-1|0.103536|1 0 0 0|4.18879 0.523599 4.18879|-1
150||0.707107 0.707107 6.45239e-09 6.45239e-09|202.916 216.636 117.421|0|-1|-1|0.103531|1 0 0 0|3.14159 1.5708 3.14159|-1
151||0.25 0.183013 0.183013 0.933013|276.627 255.041 203.276|0|-1|-1|0.103514|1 0 0 0|1.0472 0.523599 2.61799|-1
152||0.836516 -0.482963 -0.12941 -0.224144|142.869 175.568 248.196|0|-1|-1|0.103485|1 0 0 0|0 1.0472 0.523599|-1
153||0 -0 -0 -1|267.084 322.579 263.364|0|-1|-1|0.103361|1 0 0 0|0 0 3.14159|-1
154||0.224144 -0.836516 -0.482963 0.12941|131.27 217.71 274.782|0|-1|-1|0.103309|1 0 0 0|5.23599 2.61799 0|-1
155||0.707107 -0.612372 -0.353553 1.34317e-08|100.294 137.942 306.879|0|-1|-1|0.103256|1 0 0 0|5.75959 1.5708 0.523599|-1
156||0.683013 0.0669873 -0.25 -0.683013|127.925 310.246 143.276|0|-1|-1|0.103256|1 0 0 0|5.23599 0.523599 2.61799|-1
157||0.352244 -0.497261 0.0522642 -0.791154|179.47 378.861 162.83|0|-1|-1|0.103249|1 0 0 0|1.25664 1.0472 1.0472|-1
158||0.352244 -0.497261 0.0522642 -0.791154|214.47 333.861 197.83|0|-1|-1|0.103243|1 0 0 0|1.25664 1.0472 1.0472|-1
159||0.836516 7.45058e-09 -0.258819 0.482963|239.689 117.377 227.982|0|-1|-1|0.103179|1 0 0 0|4.18879 0.523599 1.0472|-1
160||0.154508 -0.267617 0.823639 -0.475528|260.057 220.761 261.239|0|-1|-1|0.103148|1 0 0 0|2.51327 2.0944 0|-1
161||0.855363 -0.0782172 -0.493844 -0.135476|157.75 160.06 150.84|0|-1|-1|0.103132|1 0 0 0|5.02655 1.0472 1.5708|-1
162||0.683013 -0.25 0.0669873 -0.683013|72.029 256.858 204.947|0|-1|-1|0.103116|1 0 0 0|1.0472 0.523599 0.523599|-1
163||0.25 -0.25 0.0669873 0.933013|379.599 258.341 252.55|0|-1|-1|0.103103|1 0 0 0|5.23599 0.523599 4.71239|-1
164||0.866025 -0.5 5.26836e-09 5.26836e-09|182.916 150.218 297.103|0|-1|-1|0.103091|1 0 0 0|0 1.0472 0|-1
165||0.25 0.933013 0.25 -0.0669873|67.8687 237.332 175.053|0|-1|-1|0.103089|1 0 0 0|3.14159 2.61799 3.66519|-1
166||0.707107 -0.353553 -0.612372 9.85619e-09|177.761 63.0767 217.948|0|-1|-1|0.103023|1 0 0 0|5.23599 1.5708 1.0472|-1
167||0.353553 1.17804e-08 0.707107 0.612372|349.706 137.942 188.121|0|-1|-1|0.102918|1 0 0 0|0.523599 1.5708 3.66519|-1
168||0.25 0.683013 0.683013 0.0669873|72.029 158.142 190.053|0|-1|-1|0.102918|1 0 0 0|2.0944 2.61799 3.66519|-1
169||0.965926 -0.12941 -0.224144 -7.45058e-09|120.725 122.912 232.982|0|-1|-1|0.1029|1 0 0 0|5.23599 0.523599 1.0472|-1
170||0.509037 -0.293893 -0.404508 0.700629|309.781 125.812 307.103|0|-1|-1|0.102895|1 0 0 0|4.39823 1.0472 0|-1
171||0.683013 0.183013 -0.183013 0.683013|327.579 199.976 142.966|0|-1|-1|0.102865|1 0 0 0|3.14159 0.523599 1.5708|-1
172||0.707107 0.707107 9.12506e-09 -9.12506e-09|207.916 211.636 117.421|0|-1|-1|0.102861|1 0 0 0|3.14159 1.5708 3.14159|-1
173||0.808504 -0.31466 0.388573 -0.310356|182.412 228.404 322.787|0|-1|-1|0.102844|1 0 0 0|1.25664 1.0472 5.75959|-1
174||0.836516 5.26836e-09 -0.258819 0.482963|234.689 122.377 232.982|0|-1|-1|0.102843|1 0 0 0|4.18879 0.523599 1.0472|-1
175||1.49012e-08 0.224144 0.12941 0.965926|272.663 346.366 112.942|0|-1|-1|0.102828|1 0 0 0|2.0944 0.523599 1.0472|-1
176||0.12941 -0.224144 -0.836516 -0.482963|262.052 168.276 117.213|0|-1|-1|0.102802|1 0 0 0|0 2.0944 2.61799|-1
177||0.836516 -0.482963 -0.12941 -0.224144|147.869 175.568 253.196|0|-1|-1|0.102796|1 0 0 0|0 1.0472 0.523599|-1
178||0.203368 -0.861281 0.0905243 -0.456773|215.63 289.365 206.965|0|-1|-1|0.102736|1 0 0 0|1.25664 2.0944 1.0472|-1
179||0.683013 0.5 0.5 -0.183013|153.077 147.761 232.052|0|-1|-1|0.102665|1 0 0 0|2.61799 1.5708 4.18879|-1
180||0.683013 0.25 0.0669873 0.683013|302.075 184.754 123.276|0|-1|-1|0.102661|1 0 0 0|2.0944 0.523599 2.61799|-1
181||0.183013 0.5 -0.5 0.683013|342.787 306.724 212.948|0|-1|-1|0.102592|1 0 0 0|2.61799 1.5708 1.0472|-1
182||0.75 0.433013 -0.25 0.433013|306.879 182.426 111.158|0|-1|-1|0.102581|1 0 0 0|3.14159 1.0472 2.0944|-1
183||0.707107 5.26836e-09 1.05367e-08 -0.707107|92.4208 307.084 243.364|0|-1|-1|0.102562|1 0 0 0|0 0 1.5708|-1
184||0.683013 0.5 0.5 -0.183013|153.077 147.761 227.052|0|-1|-1|0.102552|1 0 0 0|2.61799 1.5708 4.18879|-1
185||0.226995 0.771634 0.393167 -0.445503|116.81 286.059 259.16|0|-1|-1|0.102537|1 0 0 0|3.76991 2.0944 4.71239|-1
