solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
103||0.25 0.683013 0.683013 0.0669873|-52.2081 145.676 416.344|0|-1|-1|0.116822|1 0 0 0|2.0944 2.61799 3.66519|-1
104||0.5 -0.5 -0.5 -0.5|17.3749 -18.1582 46.8424|0|-1|-1|0.116728|1 0 0 0|0 1.5708 1.5708|-1
105||0.456773 0.0905243 0.861281 0.203368|100.819 -2.40908 305.236|0|-1|-1|0.116614|1 0 0 0|1.25664 2.0944 4.18879|-1
106||0.0669873 -0.25 -0.933013 -0.25|291.26 -64.8343 308.515|0|-1|-1|0.116546|1 0 0 0|0 2.61799 2.61799|-1
107||0.965926 -0.12941 0.224144 5.26836e-09|-19.6249 31.1133 185.177|0|-1|-1|0.116529|1 0 0 0|1.0472 0.523599 5.23599|-1
108||0.612372 -0.353553 -0.612372 0.353553|478.158 -21.3853 293.344|0|-1|-1|0.116476|1 0 0 0|4.71239 1.5708 0.523599|-1
109||0.183013 -0.183013 0.683013 0.683013|361.385 16.8418 106.656|0|-1|-1|0.116428|1 0 0 0|0 1.5708 3.66519|-1
110||0.27232 -0.0453243 -0.864839 0.419335|412.8 221.893 346.012|0|-1|-1|0.116354|1 0 0 0|3.76991 2.0944 0.523599|-1
111||0.0522642 0.791154 0.352244 0.497261|-38.3818 202.733 176.75|0|-1|-1|0.116188|1 0 0 0|1.25664 2.0944 2.0944|-1
112||0.933013 0.183013 0.183013 0.25|116.557 84.9939 2.81271|0|-1|-1|0.116033|1 0 0 0|2.0944 0.523599 3.66519|-1
113||0.393167 -0.445503 0.226995 0.771634|453.752 119.693 273.494|0|-1|-1|0.115929|1 0 0 0|5.65487 1.0472 4.71239|-1
114||0.180057 0.371572 0.334565 -0.847101|296.431 504.582 323.25|0|-1|-1|0.115812|1 0 0 0|3.76991 1.0472 5.23599|-1
115||0.31466 -0.808504 0.310356 -0.388573|67.5725 306.145 386.012|0|-1|-1|0.115784|1 0 0 0|1.25664 2.0944 0.523599|-1
116||0.31466 0.808504 -0.310356 -0.388573|402.822 481.573 259.647|0|-1|-1|0.115741|1 0 0 0|4.39823 2.0944 3.66519|-1
117||0.5 -0.5 -0.5 0.5|463.158 96.8424 407.625|0|-1|-1|0.115675|1 0 0 0|4.71239 1.5708 0|-1
118||0.0453243 -0.27232 0.419335 -0.864839|283.244 525.3 185.353|0|-1|-1|0.11554|1 0 0 0|2.51327 1.0472 0.523599|-1
119||0 1.17804e-08 1 -7.45058e-09|388.158 57.3749 433.158|0|-1|-1|0.11552|1 0 0 0|0 3.14159 3.14159|-1
120||0.226995 -0.771634 -0.393167 -0.445503|-103.752 89.6931 171.506|0|-1|-1|0.115358|1 0 0 0|0.628319 2.0944 1.5708|-1
121||7.45058e-09 -1.29048e-08 -0.258819 -0.965926|383.158 253.343 -44.3281|0|-1|-1|0.115311|1 0 0 0|3.14159 0.523599 0|-1
122||0.46679 0.545007 -0.673028 -0.179184|477.057 363.7 115.824|0|-1|-1|0.115291|1 0 0 0|4.39823 2.0944 2.61799|-1
123||0.482963 0.258819 7.45058e-09 0.836516|293.703 220.307 -33.7081|0|-1|-1|0.115258|1 0 0 0|2.0944 0.523599 2.0944|-1
124||0.183013 0.183013 0.683013 0.683013|248.494 -32.0943 82.3749|0|-1|-1|0.115166|1 0 0 0|0.523599 1.5708 3.14159|-1
125||0.683013 0.0669873 -0.25 -0.683013|139.137 285.745 -10.0161|0|-1|-1|0.115146|1 0 0 0|5.23599 0.523599 2.61799|-1
126||0.475528 0.823639 0.267617 0.154508|-0.996768 374.509 216.657|0|-1|-1|0.115049|1 0 0 0|2.51327 2.0944 3.14159|-1
127||0.456773 0.0905243 -0.861281 -0.203368|456.508 93.4704 131.75|0|-1|-1|0.114953|1 0 0 0|5.02655 2.0944 2.0944|-1
128||0.224144 -0.12941 0.482963 0.836516|361.385 83.6563 3.98842|0|-1|-1|0.114896|1 0 0 0|0 1.0472 3.66519|-1
129||0.855363 -0.0782172 0.493844 0.135476|64.6031 -66.9169 208.494|0|-1|-1|0.11482|1 0 0 0|1.25664 1.0472 4.71239|-1
130||0.25 -0.0669873 0.25 0.933013|361.385 190.353 -52.1873|0|-1|-1|0.114792|1 0 0 0|0 0.523599 3.66519|-1
131||0.183013 0.183013 0.683013 0.683013|248.494 -32.0943 77.3749|0|-1|-1|0.114754|1 0 0 0|0.523599 1.5708 3.14159|-1
132||0.861281 0.203368 0.456773 0.0905243|-11.0681 103.018 139.578|0|-1|-1|0.11475|1 0 0 0|1.88496 1.0472 4.18879|-1
133||0.0905243 0.456773 0.203368 0.861281|86.2588 281.102 -103.909|0|-1|-1|0.114694|1 0 0 0|1.25664 1.0472 2.0944|-1
134||0.836516 -0.224144 -0.12941 -0.482963|60.9988 134.578 26.3544|0|-1|-1|0.114678|1 0 0 0|0 0.523599 1.0472|-1
135||0.353553 0.353553 0.612372 -0.612372|156.656 468.158 391.385|0|-1|-1|0.114593|1 0 0 0|3.14159 1.5708 5.23599|-1
136||0.456773 0.0905243 0.861281 0.203368|100.819 -2.40908 310.236|0|-1|-1|0.114578|1 0 0 0|1.25664 2.0944 4.18879|-1
137||0.353553 0.612372 -0.612372 0.353553|337.625 467.094 166.506|0|-1|-1|0.114572|1 0 0 0|3.14159 2.0944 1.5708|-1
138||7.45058e-09 -1.29048e-08 1 -7.45058e-09|388.158 52.3749 433.158|0|-1|-1|0.114497|1 0 0 0|0 3.14159 3.14159|-1
139||0.31466 -0.808504 -0.310356 0.388573|315.418 178.567 519.834|0|-1|-1|0.114463|1 0 0 0|5.02655 2.0944 5.75959|-1
140||0.5 -0.5 -0.5 -0.5|17.3749 -18.1582 51.8424|0|-1|-1|0.114377|1 0 0 0|0 1.5708 1.5708|-1
141||0.855363 -0.0782172 0.493844 0.135476|64.6031 -61.9169 208.494|0|-1|-1|0.11435|1 0 0 0|1.25664 1.0472 4.71239|-1
142||0.836516 -0.224144 -0.12941 -0.482963|55.9988 134.578 26.3544|0|-1|-1|0.114279|1 0 0 0|0 0.523599 1.0472|-1
143||0.388573 -0.310356 0.808504 -0.31466|139.582 246.433 534.834|0|-1|-1|0.114175|1 0 0 0|1.88496 2.0944 5.75959|-1
144||0.5 -0.5 0.5 0.5|337.625 16.8418 303.158|0|-1|-1|0.114085|1 0 0 0|0 1.5708 4.71239|-1
145||0.183013 0.683013 0.183013 0.683013|56.8418 253.344 13.6147|0|-1|-1|0.114075|1 0 0 0|1.5708 1.5708 2.0944|-1
146||0.683013 0.0669873 -0.25 -0.683013|144.137 280.745 -10.0161|0|-1|-1|0.114|1 0 0 0|5.23599 0.523599 2.61799|-1
147||0.855363 -0.0782172 0.493844 0.135476|59.6031 -66.9169 208.494|0|-1|-1|0.113948|1 0 0 0|1.25664 1.0472 4.71239|-1
148||0.388573 -0.310356 0.808504 -0.31466|139.582 241.433 534.834|0|-1|-1|0.113947|1 0 0 0|1.88496 2.0944 5.75959|-1
149||0.707107 3.2262e-09 -0.707107 -4.165e-09|483.158 12.3749 81.8424|0|-1|-1|0.113924|1 0 0 0|4.71239 1.5708 1.5708|-1
150||0.683013 0.183013 -0.683013 -0.183013|488.158 151.656 53.6147|0|-1|-1|0.113908|1 0 0 0|4.71239 1.5708 2.0944|-1
151||0.31466 -0.808504 -0.310356 0.388573|320.418 173.567 524.834|0|-1|-1|0.113886|1 0 0 0|5.02655 2.0944 5.75959|-1
152||0.353553 -0.612372 -0.353553 -0.612372|-74.0015 105.797 41.8424|0|-1|-1|0.113862|1 0 0 0|0.523599 1.5708 1.5708|-1
153||0.353553 0.353553 -0.612372 -0.612372|487.094 233.494 62.3749|0|-1|-1|0.113822|1 0 0 0|5.23599 1.5708 3.14159|-1
154||0.861281 0.203368 -0.456773 -0.0905243|368.741 118.898 -58.9086|0|-1|-1|0.113756|1 0 0 0|4.39823 1.0472 2.0944|-1
155||0.258819 -0.965926 0 0|136.842 248.343 514.328|0|-1|-1|0.113678|1 0 0 0|0 2.61799 0|-1
156||0.707107 0.353553 -0.612372 9.12506e-09|492.187 269.647 53.6147|0|-1|-1|0.113662|1 0 0 0|4.18879 1.5708 2.0944|-1
157||0.31466 0.808504 -0.310356 -0.388573|407.822 476.573 259.647|0|-1|-1|0.113343|1 0 0 0|4.39823 2.0944 3.66519|-1
158||0.456773 0.0905243 -0.861281 -0.203368|456.508 93.4704 126.75|0|-1|-1|0.113333|1 0 0 0|5.02655 2.0944 2.0944|-1
159||0.12941 0.482963 0.836516 0.224144|111.852 -9.57347 329.203|0|-1|-1|0.11326|1 0 0 0|1.0472 2.61799 3.14159|-1
160||0.456773 0.0905243 0.861281 0.203368|95.819 -2.40908 305.236|0|-1|-1|0.113234|1 0 0 0|1.25664 2.0944 4.18879|-1
161||0.864839 0.419335 -0.27232 -0.0453243|289.791 323.992 -44.8343|0|-1|-1|0.113228|1 0 0 0|3.76991 1.0472 2.61799|-1
162||0.224144 0.836516 -0.482963 0.12941|268.344 498.909 349.823|0|-1|-1|0.113226|1 0 0 0|3.14159 2.61799 2.0944|-1
163||0.0669873 0.25 0.933013 -0.25|196.26 150.824 455.016|0|-1|-1|0.113198|1 0 0 0|3.14159 2.61799 5.75959|-1
164||0.183013 0.683013 0.183013 0.683013|56.8418 258.344 13.6147|0|-1|-1|0.113172|1 0 0 0|1.5708 1.5708 2.0944|-1
165||0.707107 -0.707107 -1.34317e-08 6.45239e-09|56.8424 11.8418 337.625|0|-1|-1|0.113058|1 0 0 0|0 1.5708 0|-1
166||0.267617 -0.154508 0.475528 -0.823639|202.322 517.228 253.343|0|-1|-1|0.112974|1 0 0 0|2.51327 1.0472 0|-1
167||0.25 -0.0669873 0.25 0.933013|361.385 185.353 -52.1873|0|-1|-1|0.112928|1 0 0 0|0 0.523599 3.66519|-1
168||0.310356 0.388573 0.31466 0.808504|169.582 168.567 -44.8343|0|-1|-1|0.112924|1 0 0 0|1.25664 1.0472 2.61799|-1
169||0.224144 0.836516 -0.482963 0.12941|273.344 498.909 354.823|0|-1|-1|0.112863|1 0 0 0|3.14159 2.61799 2.0944|-1
170||0.31466 0.808504 -0.310356 -0.388573|407.822 481.573 259.647|0|-1|-1|0.112785|1 0 0 0|4.39823 2.0944 3.66519|-1
171||0.683013 0.0669873 -0.25 -0.683013|144.137 290.745 -15.0161|0|-1|-1|0.112659|1 0 0 0|5.23599 0.523599 2.61799|-1
172||0.579484 0.489074 0.103956 -0.643582|142.712 518.67 99.5779|0|-1|-1|0.112646|1 0 0 0|3.76991 1.0472 4.18879|-1
173||5.8902e-09 -0.612372 -0.353553 0.707107|416.344 396.012 416.385|0|-1|-1|0.112628|1 0 0 0|4.18879 1.5708 5.23599|-1
174||0.509037 0.293893 0.404508 0.700629|204.85 15.0194 -34.0015|0|-1|-1|0.112476|1 0 0 0|1.25664 1.0472 3.14159|-1
175||0.5 0.5 0.5 -0.5|107.375 448.158 358.158|0|-1|-1|0.112456|1 0 0 0|3.14159 1.5708 4.71239|-1
176||0.180057 0.371572 0.334565 -0.847101|301.431 499.582 323.25|0|-1|-1|0.112446|1 0 0 0|3.76991 1.0472 5.23599|-1
177||0.12941 -0.965926 -9.12506e-09 0.224144|257.141 311.058 528.708|0|-1|-1|0.112441|1 0 0 0|5.23599 2.61799 5.23599|-1
178||0.393167 -0.445503 0.226995 0.771634|458.752 114.693 278.494|0|-1|-1|0.112388|1 0 0 0|5.65487 1.0472 4.71239|-1
179||0.5 -0.683013 0.183013 0.5|441.012 63.6563 411.385|0|-1|-1|0.112387|1 0 0 0|5.75959 1.5708 5.23599|-1
180||0.183013 -0.5 0.5 0.683013|454.834 136.485 196.26|0|-1|-1|0.112356|1 0 0 0|5.75959 1.5708 4.18879|-1
181||1.75722e-08 0.707107 -1.16322e-08 0.707107|51.8418 342.625 81.8424|0|-1|-1|0.112311|1 0 0 0|1.5708 1.5708 1.5708|-1
182||0.707107 -0.707107 -9.12506e-09 5.26836e-09|56.8424 11.8418 332.625|0|-1|-1|0.112279|1 0 0 0|0 1.5708 0|-1
183||0.707107 7.90253e-09 -0.707107 1.26331e-08|478.158 7.37491 81.8424|0|-1|-1|0.112235|1 0 0 0|4.71239 1.5708 1.5708|-1
