solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
44||0.707107 0.353553 -0.612372 9.85619e-09|209.601 272.886 122.649|0|-1|-1|0.122666|1 0 0 0|4.18879 1.5708 2.0944|-1
45||1.17804e-08 -0.5 0.866025 1.05367e-08|386.227 326.56 280.002|0|-1|-1|0.122537|1 0 0 0|0 3.14159 4.18879|-1
46||0.25 -0.25 -0.933013 -0.0669873|280.455 104.41 240.237|0|-1|-1|0.122225|1 0 0 0|5.23599 2.61799 1.5708|-1
47||0.25 0.25 -0.0669873 0.933013|353.768 246.134 100.281|0|-1|-1|0.122091|1 0 0 0|2.0944 0.523599 1.5708|-1
48||0.353553 0.612372 0.353553 -0.612372|227.265 285.374 381.982|0|-1|-1|0.12134|1 0 0 0|3.66519 1.5708 4.71239|-1
49||0.482963 0.12941 0.224144 -0.836516|208.255 380.356 327.447|0|-1|-1|0.120542|1 0 0 0|3.14159 0.523599 5.23599|-1
50||1.29048e-08 0.224144 0.12941 -0.965926|415.255 277.293 277.447|0|-1|-1|0.119891|1 0 0 0|5.23599 0.523599 4.18879|-1
51||1.39388e-08 0.707107 -9.12506e-09 -0.707107|300.002 283.291 391.982|0|-1|-1|0.119444|1 0 0 0|1.5708 1.5708 1.5708|-1
52||9.12506e-09 -0.353553 -0.612372 -0.707107|298.867 162.992 88.7727|0|-1|-1|0.119228|1 0 0 0|0.523599 1.5708 2.61799|-1
53||0.75 -0.433013 0.25 0.433013|236.745 107.597 352.853|0|-1|-1|0.119108|1 0 0 0|0 1.0472 5.23599|-1
54||0.353553 0.612372 -0.353553 0.612372|287.735 290.374 88.0178|0|-1|-1|0.118933|1 0 0 0|2.61799 1.5708 1.5708|-1
55||0.353553 0.353553 0.612372 0.612372|299.763 79.2934 176.709|0|-1|-1|0.118868|1 0 0 0|1.0472 1.5708 3.14159|-1
56||0.353553 -0.353553 -0.612372 0.612372|369.719 111.796 273.291|0|-1|-1|0.118833|1 0 0 0|4.18879 1.5708 0|-1
57||0.707107 0.353553 -0.612372 1.11759e-08|204.601 267.886 122.649|0|-1|-1|0.118729|1 0 0 0|4.18879 1.5708 2.0944|-1
58||0.180057 -0.371572 0.334565 0.847101|333.225 233.918 348.867|0|-1|-1|0.118699|1 0 0 0|5.65487 1.0472 4.18879|-1
59||0.25 0.183013 0.183013 0.933013|352.336 209.416 105.658|0|-1|-1|0.118603|1 0 0 0|1.0472 0.523599 2.61799|-1
60||0.25 0.25 -0.0669873 0.933013|353.768 246.134 90.2808|0|-1|-1|0.118473|1 0 0 0|2.0944 0.523599 1.5708|-1
61||1.05367e-08 -0.866025 -0.5 1.05367e-08|138.773 128.44 275.002|0|-1|-1|0.118286|1 0 0 0|0 3.14159 1.0472|-1
62||0.25 -0.25 -0.933013 -0.0669873|355.455 99.4105 195.237|0|-1|-1|0.118248|1 0 0 0|5.23599 2.61799 1.5708|-1
63||0.103956 0.643582 0.579484 -0.489074|255.962 113.06 365.356|0|-1|-1|0.117949|1 0 0 0|3.76991 2.0944 5.23599|-1
64||0.683013 0.683013 0.183013 -0.183013|102.649 260.002 253.255|0|-1|-1|0.117652|1 0 0 0|3.14159 1.5708 3.66519|-1
65||0.393167 -0.445503 0.226995 0.771634|296.613 175.612 393.204|0|-1|-1|0.11745|1 0 0 0|5.65487 1.0472 4.71239|-1
66||0.456773 -0.0905243 -0.861281 0.203368|304.561 140.698 216.133|0|-1|-1|0.117419|1 0 0 0|4.39823 2.0944 1.0472|-1
67||0.612372 0.353553 0.353553 -0.612372|201.709 324.719 343.204|0|-1|-1|0.117261|1 0 0 0|3.14159 1.0472 4.71239|-1
68||7.45058e-09 1.29048e-08 0.5 -0.866025|376.982 315.374 232.735|0|-1|-1|0.117103|1 0 0 0|3.14159 1.0472 0|-1
69||0.183013 0.5 0.5 0.683013|277.052 108.63 108.773|0|-1|-1|0.117089|1 0 0 0|1.0472 1.5708 2.61799|-1
70||0.353553 -0.612372 0.353553 -0.612372|149.998 377.351 241.745|0|-1|-1|0.116915|1 0 0 0|1.5708 1.5708 0.523599|-1
71||0.352244 0.497261 0.0522642 0.791154|270.744 214.361 49.6441|0|-1|-1|0.116717|1 0 0 0|1.88496 1.0472 2.0944|-1
72||7.45058e-09 0.612372 0.353553 0.707107|160.399 147.114 17.6492|0|-1|-1|0.116698|1 0 0 0|1.0472 1.5708 2.0944|-1
73||1.05367e-08 0.224144 0.12941 -0.965926|335.255 282.293 327.447|0|-1|-1|0.116533|1 0 0 0|5.23599 0.523599 4.18879|-1
74||0.933013 0.0669873 0.25 -0.25|103.754 247.617 284.763|0|-1|-1|0.116515|1 0 0 0|2.0944 0.523599 4.71239|-1
75||0.612372 -0.707107 6.45239e-09 0.353553|196.133 142.992 361.227|0|-1|-1|0.116437|1 0 0 0|5.75959 1.5708 5.75959|-1
76||0.509037 -0.293893 0.404508 -0.700629|173.652 392.55 312.735|0|-1|-1|0.11628|1 0 0 0|1.88496 1.0472 0|-1
77||0.25 0.25 0.0669873 -0.933013|280.455 350.59 324.763|0|-1|-1|0.115793|1 0 0 0|4.18879 0.523599 4.71239|-1
78||0.183013 -0.683013 -0.183013 -0.683013|199.626 257.735 93.0178|0|-1|-1|0.115734|1 0 0 0|1.0472 1.5708 1.5708|-1
79||0.707107 0.353553 -0.612372 9.85619e-09|209.601 272.886 117.649|0|-1|-1|0.115557|1 0 0 0|4.18879 1.5708 2.0944|-1
80||0.353553 -0.353553 -0.612372 0.612372|294.719 116.796 323.291|0|-1|-1|0.115477|1 0 0 0|4.18879 1.5708 0|-1
81||0.836516 0.224144 0.12941 -0.482963|133.773 331.37 262.052|0|-1|-1|0.115378|1 0 0 0|3.14159 0.523599 4.18879|-1
82||0.12941 -0.482963 -0.836516 -0.224144|213.255 69.6441 232.553|0|-1|-1|0.115123|1 0 0 0|0 2.61799 2.0944|-1
83||0.673028 -0.179184 0.46679 -0.545007|122.31 354.847 371.57|0|-1|-1|0.115029|1 0 0 0|1.88496 1.0472 5.75959|-1
84||0.353553 -0.612372 -0.353553 0.612372|300.002 123.44 366.227|0|-1|-1|0.114947|1 0 0 0|4.71239 1.5708 5.75959|-1
85||6.71586e-09 1.2495e-08 0.707107 -0.707107|396.982 205.002 263.291|0|-1|-1|0.114413|1 0 0 0|3.14159 1.5708 0|-1
86||0.135476 0.493844 0.0782172 -0.855363|268.776 313.938 388.204|0|-1|-1|0.114348|1 0 0 0|4.39823 1.0472 4.71239|-1
87||1.05367e-08 0.5 0.866025 -1.05367e-08|298.255 62.6492 280.002|0|-1|-1|0.11415|1 0 0 0|0 3.14159 4.18879|-1
88||0.475528 -0.823639 0.267617 -0.154508|57.4033 309.633 335.237|0|-1|-1|0.113985|1 0 0 0|0.628319 2.0944 0|-1
89||0.25 -0.25 -0.933013 -0.0669873|290.455 104.41 240.237|0|-1|-1|0.113929|1 0 0 0|5.23599 2.61799 1.5708|-1
90||0.25 0.933013 0.25 -0.0669873|122.649 174.617 255.356|0|-1|-1|0.113815|1 0 0 0|3.14159 2.61799 3.66519|-1
91||0.5 0.683013 0.183013 -0.5|88.4304 289.342 271.56|0|-1|-1|0.113806|1 0 0 0|3.66519 1.5708 4.18879|-1
92||1.29048e-08 -0.353553 0.612372 -0.707107|342.853 372.403 176.745|0|-1|-1|0.113285|1 0 0 0|3.66519 1.5708 5.75959|-1
93||0.25 -0.433013 0.75 0.433013|386.227 237.052 336.37|0|-1|-1|0.11324|1 0 0 0|0 2.0944 4.18879|-1
94||0.353553 0.612372 -0.353553 0.612372|292.735 290.374 88.0178|0|-1|-1|0.112941|1 0 0 0|2.61799 1.5708 1.5708|-1
95||0.226995 -0.771634 0.393167 0.445503|268.749 231.546 360.707|0|-1|-1|0.112927|1 0 0 0|5.65487 2.0944 4.71239|-1
96||0.847101 -0.334565 0.371572 0.180057|178.019 146.663 347.853|0|-1|-1|0.112879|1 0 0 0|0.628319 1.0472 5.23599|-1
97||0.224144 -0.836516 -0.482963 -0.12941|133.773 118.63 222.948|0|-1|-1|0.112812|1 0 0 0|0 2.61799 1.0472|-1
98||0.433013 -0.75 -0.433013 -0.25|103.773 172.992 136.133|0|-1|-1|0.112423|1 0 0 0|0 2.0944 1.0472|-1
99||1.49012e-08 0.224144 0.12941 -0.965926|410.255 282.293 277.447|0|-1|-1|0.112019|1 0 0 0|5.23599 0.523599 4.18879|-1
100||9.12506e-09 -0.353553 -0.612372 -0.707107|298.867 162.992 93.7727|0|-1|-1|0.111992|1 0 0 0|0.523599 1.5708 2.61799|-1
101||0.482963 0.836516 0.224144 -0.12941|102.649 244.601 267.886|0|-1|-1|0.111921|1 0 0 0|3.14159 2.0944 3.66519|-1
102||0.683013 0.183013 -0.683013 -0.183013|220.002 253.255 117.649|0|-1|-1|0.11189|1 0 0 0|4.71239 1.5708 2.0944|-1
103||0.965926 -0.12941 0.224144 7.45058e-09|114.745 167.707 287.447|0|-1|-1|0.111752|1 0 0 0|1.0472 0.523599 5.23599|-1
104||0.673028 -0.179184 0.46679 -0.545007|127.31 349.847 371.57|0|-1|-1|0.111623|1 0 0 0|1.88496 1.0472 5.75959|-1
105||0.707107 0.353553 -0.612372 -9.12506e-09|209.601 267.886 117.649|0|-1|-1|0.111088|1 0 0 0|4.18879 1.5708 2.0944|-1
106||0.183013 0.5 0.5 0.683013|252.052 138.63 88.7727|0|-1|-1|0.110997|1 0 0 0|1.0472 1.5708 2.61799|-1
107||0.103956 0.643582 0.579484 -0.489074|260.962 113.06 365.356|0|-1|-1|0.110876|1 0 0 0|3.76991 2.0944 5.23599|-1
108||0.5 -0.5 0.5 -0.5|149.998 381.982 338.291|0|-1|-1|0.110797|1 0 0 0|1.5708 1.5708 0|-1
109||0.25 0.25 -0.0669873 0.933013|358.768 251.134 95.2808|0|-1|-1|0.11078|1 0 0 0|2.0944 0.523599 1.5708|-1
110||0.25 0.25 -0.0669873 0.933013|353.768 251.134 90.2808|0|-1|-1|0.110605|1 0 0 0|2.0944 0.523599 1.5708|-1
111||9.12506e-09 0.836516 0.482963 0.258819|140.5 59.4375 167.553|0|-1|-1|0.110602|1 0 0 0|5.23599 2.61799 4.18879|-1
112||9.85619e-09 -0.707107 1.11759e-08 0.707107|315.002 233.291 361.982|0|-1|-1|0.110599|1 0 0 0|4.71239 1.5708 4.71239|-1
113||0.707107 0.353553 -0.612372 8.33e-09|279.601 262.886 67.6492|0|-1|-1|0.110577|1 0 0 0|4.18879 1.5708 2.0944|-1
114||5.26836e-09 5.26836e-09 0.866025 -0.5|321.982 199.583 235.237|0|-1|-1|0.110425|1 0 0 0|3.14159 2.0944 0|-1
115||0.612372 -0.612372 -0.353553 -0.353553|103.773 214.998 103.44|0|-1|-1|0.110414|1 0 0 0|0 1.5708 1.0472|-1
116||0.836516 -7.45058e-09 -0.258819 -0.482963|187.978 261.811 102.597|0|-1|-1|0.110371|1 0 0 0|5.23599 0.523599 2.0944|-1
117||0.707107 0.353553 -0.612372 6.45239e-09|209.601 267.886 122.649|0|-1|-1|0.110225|1 0 0 0|4.18879 1.5708 2.0944|-1
118||1.14821e-08 0.353553 0.612372 -0.707107|331.37 242.948 321.227|0|-1|-1|0.110014|1 0 0 0|3.66519 1.5708 5.75959|-1
119||8.33e-09 1.34317e-08 -0.5 0.866025|426.982 235.374 232.735|0|-1|-1|0.109842|1 0 0 0|0 1.0472 3.14159|-1
120||0.25 -0.183013 -0.183013 0.933013|384.814 233.168 224.386|0|-1|-1|0.109786|1 0 0 0|4.18879 0.523599 5.75959|-1
121||0.612372 0.353553 0.612372 0.353553|214.998 7.64921 238.255|0|-1|-1|0.109716|1 0 0 0|1.5708 1.5708 3.66519|-1
122||0.683013 -0.5 -0.5 0.183013|182.553 99.6441 181.745|0|-1|-1|0.109594|1 0 0 0|5.23599 1.5708 0.523599|-1
123||0.456773 -0.0905243 -0.861281 0.203368|304.561 135.698 216.133|0|-1|-1|0.109515|1 0 0 0|4.39823 2.0944 1.0472|-1
124||0.183013 0.683013 0.183013 0.683013|199.998 221.745 47.6492|0|-1|-1|0.109176|1 0 0 0|1.5708 1.5708 2.0944|-1
125||0.836516 -5.26836e-09 -0.258819 -0.482963|192.978 261.811 102.597|0|-1|-1|0.109071|1 0 0 0|5.23599 0.523599 2.0944|-1
126||0.267617 -0.154508 -0.475528 0.823639|387.451 221.457 232.735|0|-1|-1|0.109062|1 0 0 0|3.76991 1.0472 0|-1
127||0.353553 0.612372 -0.612372 0.353553|323.291 329.719 126.796|0|-1|-1|0.108894|1 0 0 0|3.14159 2.0944 1.5708|-1
128||0.0905243 0.456773 0.203368 0.861281|279.751 232.14 49.6441|0|-1|-1|0.108682|1 0 0 0|1.25664 1.0472 2.0944|-1
129||0.183013 0.683013 0.683013 -0.183013|216.709 61.7959 319.719|0|-1|-1|0.108646|1 0 0 0|3.14159 2.61799 4.71239|-1
130||0.612372 -0.353553 -0.612372 -0.353553|247.265 119.626 58.0178|0|-1|-1|0.108641|1 0 0 0|5.75959 1.5708 1.5708|-1
131||0.183013 0.683013 -0.183013 0.683013|260.417 295.237 93.0178|0|-1|-1|0.108608|1 0 0 0|2.0944 1.5708 1.5708|-1
132||0.180057 0.371572 -0.334565 0.847101|345.045 311.468 98.6303|0|-1|-1|0.108533|1 0 0 0|2.51327 1.0472 1.0472|-1
133||0.12941 -0.482963 -0.836516 -0.224144|208.255 69.6441 232.553|0|-1|-1|0.1085|1 0 0 0|0 2.61799 2.0944|-1
134||0.612372 -0.612372 0.353553 0.353553|216.745 124.998 367.351|0|-1|-1|0.1085|1 0 0 0|0 1.5708 5.23599|-1
135||0.861281 -0.203368 -0.456773 0.0905243|197.216 55.6255 103.63|0|-1|-1|0.108282|1 0 0 0|5.02655 1.0472 1.0472|-1
136||1.05367e-08 -0.866025 -0.5 -1.05367e-08|128.773 123.44 275.002|0|-1|-1|0.108189|1 0 0 0|0 3.14159 1.0472|-1
137||0.25 0.933013 0.25 -0.0669873|117.649 174.617 255.356|0|-1|-1|0.108093|1 0 0 0|3.14159 2.61799 3.66519|-1
138||0.183013 0.683013 0.683013 -0.183013|211.709 61.7959 319.719|0|-1|-1|0.107992|1 0 0 0|3.14159 2.61799 4.71239|-1
139||0.445503 -0.393167 0.771634 0.226995|278.432 186.837 395.707|0|-1|-1|0.107936|1 0 0 0|0.628319 2.0944 4.71239|-1
140||0.509037 -0.293893 0.404508 -0.700629|173.652 392.55 317.735|0|-1|-1|0.107888|1 0 0 0|1.88496 1.0472 0|-1
141||7.45058e-09 0.612372 0.353553 0.707107|160.399 147.114 12.6492|0|-1|-1|0.107848|1 0 0 0|1.0472 1.5708 2.0944|-1
142||0.612372 -0.612372 0.353553 0.353553|216.745 129.998 362.351|0|-1|-1|0.1078|1 0 0 0|0 1.5708 5.23599|-1
143||0.25 0.25 0.0669873 -0.933013|280.455 345.59 319.763|0|-1|-1|0.107799|1 0 0 0|4.18879 0.523599 4.71239|-1
144||5.26836e-09 5.26836e-09 0 -1|371.982 303.291 164.998|0|-1|-1|0.107791|1 0 0 0|0 0 3.14159|-1
145||0.683013 -0.183013 -0.683013 0.183013|225.002 108.773 188.44|0|-1|-1|0.107702|1 0 0 0|4.71239 1.5708 1.0472|-1
146||0.353553 -0.612372 -0.353553 0.612372|300.002 118.44 366.227|0|-1|-1|0.107687|1 0 0 0|4.71239 1.5708 5.75959|-1
147||0.683013 -0.683013 -0.183013 -0.183013|92.6492 129.998 186.745|0|-1|-1|0.107661|1 0 0 0|0 1.5708 0.523599|-1
148||0.25 0.0669873 0.25 -0.933013|281.56 354.072 314.386|0|-1|-1|0.107582|1 0 0 0|3.14159 0.523599 5.75959|-1
149||0.864839 -0.419335 -0.27232 0.0453243|92.2746 77.6463 202.114|0|-1|-1|0.107307|1 0 0 0|5.65487 1.0472 0.523599|-1
150||0.612372 -0.707107 -2.63418e-09 -0.353553|19.6441 242.447 141.745|0|-1|-1|0.107286|1 0 0 0|0.523599 1.5708 0.523599|-1
151||0.612372 -0.353553 0.612372 0.353553|237.735 129.626 396.982|0|-1|-1|0.107124|1 0 0 0|0.523599 1.5708 4.71239|-1
152||1.05367e-08 -0.866025 -0.5 1.05367e-08|133.773 128.44 275.002|0|-1|-1|0.107102|1 0 0 0|0 3.14159 1.0472|-1
153||0.393167 -0.445503 0.226995 0.771634|296.613 170.612 393.204|0|-1|-1|0.107084|1 0 0 0|5.65487 1.0472 4.71239|-1
154||0.612372 0.353553 -0.612372 -0.353553|270.002 356.56 78.7727|0|-1|-1|0.106975|1 0 0 0|4.71239 1.5708 2.61799|-1
155||1.05367e-08 -0.866025 -0.5 1.05367e-08|138.773 128.44 270.002|0|-1|-1|0.106937|1 0 0 0|0 3.14159 1.0472|-1
156||0.471671 0.026168 -0.499315 -0.72631|290.883 340.416 75.9279|0|-1|-1|0.106922|1 0 0 0|5.65487 1.0472 2.61799|-1
157||0.612372 0.353553 -0.353553 0.612372|303.291 125.237 59.2934|0|-1|-1|0.106869|1 0 0 0|3.14159 1.0472 1.5708|-1
158||0.5 -0.5 0.5 -0.5|149.998 381.982 343.291|0|-1|-1|0.106865|1 0 0 0|1.5708 1.5708 0|-1
159||0.683013 -0.5 -0.5 -0.183013|138.43 155.658 103.44|0|-1|-1|0.10682|1 0 0 0|5.75959 1.5708 1.0472|-1
160||6.1777e-09 -8.53571e-09 0.707107 -0.707107|391.982 205.002 263.291|0|-1|-1|0.106656|1 0 0 0|3.14159 1.5708 0|-1
161||0.226995 0.771634 0.393167 -0.445503|146.568 173.163 395.707|0|-1|-1|0.106599|1 0 0 0|3.76991 2.0944 4.71239|-1
162||0.683013 0.183013 0.683013 -0.183013|214.626 157.265 361.982|0|-1|-1|0.106476|1 0 0 0|2.0944 1.5708 4.71239|-1
163||0.352244 0.497261 0.0522642 0.791154|270.744 214.361 44.6441|0|-1|-1|0.106456|1 0 0 0|1.88496 1.0472 2.0944|-1
164||0.183013 -0.25 0.933013 -0.183013|302.336 235.584 264.342|0|-1|-1|0.106245|1 0 0 0|2.0944 2.61799 5.75959|-1
165||0.310356 0.388573 0.31466 0.808504|315.226 126.841 100.928|0|-1|-1|0.106088|1 0 0 0|1.25664 1.0472 2.61799|-1
166||0.224144 -0.12941 0.482963 0.836516|432.351 129.644 210.383|0|-1|-1|0.106058|1 0 0 0|0 1.0472 3.66519|-1
167||0.836516 -0.224144 0.12941 -0.482963|123.427 315.587 235.417|0|-1|-1|0.10594|1 0 0 0|1.0472 0.523599 0|-1
168||0.25 -0.25 -0.933013 -0.0669873|285.455 99.4105 240.237|0|-1|-1|0.105937|1 0 0 0|5.23599 2.61799 1.5708|-1
169||9.85619e-09 -0.707107 1.11759e-08 0.707107|320.002 233.291 361.982|0|-1|-1|0.105691|1 0 0 0|4.71239 1.5708 4.71239|-1
170||0.5 -0.683013 0.183013 0.5|244.617 119.644 372.351|0|-1|-1|0.105635|1 0 0 0|5.75959 1.5708 5.23599|-1
171||0 0.353553 0.612372 -0.707107|331.37 242.948 326.227|0|-1|-1|0.10555|1 0 0 0|3.66519 1.5708 5.75959|-1
172||1.29048e-08 0.224144 0.12941 -0.965926|415.255 282.293 277.447|0|-1|-1|0.105377|1 0 0 0|5.23599 0.523599 4.18879|-1
173||0.612372 0.353553 0.612372 0.353553|209.998 7.64921 238.255|0|-1|-1|0.10533|1 0 0 0|1.5708 1.5708 3.66519|-1
174||0.5 0.5 0.5 0.5|224.998 78.0178 171.709|0|-1|-1|0.105288|1 0 0 0|1.5708 1.5708 3.14159|-1
175||0.683013 0.0669873 0.25 0.683013|215.62 30.7024 160.399|0|-1|-1|0.105228|1 0 0 0|1.0472 0.523599 3.66519|-1
176||0.25 0.183013 0.183013 0.933013|352.336 204.416 105.658|0|-1|-1|0.105218|1 0 0 0|1.0472 0.523599 2.61799|-1
177||0.612372 -0.353553 0.612372 -0.353553|144.998 331.56 411.227|0|-1|-1|0.105178|1 0 0 0|1.5708 1.5708 5.75959|-1
178||0.475528 0.823639 -0.267617 -0.154508|165.584 357.184 202.265|0|-1|-1|0.105145|1 0 0 0|3.76991 2.0944 3.14159|-1
179||0.612372 0.353553 -0.353553 0.612372|308.291 125.237 59.2934|0|-1|-1|0.10505|1 0 0 0|3.14159 1.0472 1.5708|-1
180||0.5 0.683013 0.183013 -0.5|88.4304 284.342 271.56|0|-1|-1|0.104974|1 0 0 0|3.66519 1.5708 4.18879|-1
181||0.353553 0.707107 -1.17804e-08 -0.612372|145.614 324.072 271.56|0|-1|-1|0.104711|1 0 0 0|4.18879 1.5708 4.18879|-1
182||0.183013 0.683013 0.183013 0.683013|199.998 221.745 52.6492|0|-1|-1|0.104587|1 0 0 0|1.5708 1.5708 2.0944|-1
183||0.0782172 0.855363 0.135476 -0.493844|121.61 232.745 320.707|0|-1|-1|0.104512|1 0 0 0|4.39823 2.0944 4.71239|-1
184||0.445503 -0.393167 0.771634 0.226995|283.432 186.837 395.707|0|-1|-1|0.104484|1 0 0 0|0.628319 2.0944 4.71239|-1
