solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
0||0.433013 -0.25 -0.433013 -0.75|240.259 322.951 112.899|0|-1|-1|0.139446|1 0 0 0|0 1.0472 2.0944|-1
1||0.183013 0.683013 -0.683013 0.183013|344.332 321.791 151.662|0|-1|-1|0.137336|1 0 0 0|3.14159 2.61799 1.5708|-1
2||0.183013 0.683013 -0.683013 0.183013|349.332 316.791 151.662|0|-1|-1|0.1371|1 0 0 0|3.14159 2.61799 1.5708|-1
3||0.25 0.25 0.0669873 -0.933013|288.242 349.175 328.338|0|-1|-1|0.13663|1 0 0 0|4.18879 0.523599 4.71239|-1
4||0.25 0.25 0.0669873 -0.933013|293.242 349.175 328.338|0|-1|-1|0.136206|1 0 0 0|4.18879 0.523599 4.71239|-1
5||0.433013 -0.25 -0.433013 -0.75|235.259 322.951 112.899|0|-1|-1|0.13579|1 0 0 0|0 1.0472 2.0944|-1
6||0.433013 -0.25 -0.433013 -0.75|240.259 327.951 112.899|0|-1|-1|0.135524|1 0 0 0|0 1.0472 2.0944|-1
7||0.683013 0.183013 0.683013 0.183013|214.692 80.6823 339.471|0|-1|-1|0.135348|1 0 0 0|1.5708 1.5708 4.18879|-1
8||0.707107 0.612372 -0.353553 4.56253e-09|190.236 234.936 95.6823|0|-1|-1|0.135181|1 0 0 0|3.66519 1.5708 2.61799|-1
9||0.334565 -0.847101 -0.180057 -0.371572|138.396 304.842 175.236|0|-1|-1|0.134326|1 0 0 0|0.628319 2.0944 1.0472|-1
10||0.5 -0.683013 0.183013 0.5|263.835 204.669 366.303|0|-1|-1|0.134272|1 0 0 0|5.75959 1.5708 5.23599|-1
11||0.700629 -0.404508 -0.293893 0.509037|245.276 97.1084 330.625|0|-1|-1|0.133965|1 0 0 0|5.02655 1.0472 0|-1
12||0.183013 -0.683013 0.183013 -0.683013|289.692 364.318 170.529|0|-1|-1|0.133729|1 0 0 0|1.5708 1.5708 1.0472|-1
13||0.179184 0.673028 -0.545007 -0.46679|220.83 378.389 248.973|0|-1|-1|0.133384|1 0 0 0|5.02655 2.0944 3.66519|-1
14||0.183013 0.683013 -0.683013 0.183013|344.332 316.791 151.662|0|-1|-1|0.132033|1 0 0 0|3.14159 2.61799 1.5708|-1
15||0.683013 -0.0669873 -0.25 0.683013|345.557 89.9699 274.669|0|-1|-1|0.13201|1 0 0 0|4.18879 0.523599 0.523599|-1
16||0.353553 0.612372 -0.353553 -0.612372|230.308 376.303 210.259|0|-1|-1|0.13186|1 0 0 0|4.71239 1.5708 3.66519|-1
17||0.334565 -0.847101 -0.180057 -0.371572|138.396 309.842 175.236|0|-1|-1|0.131818|1 0 0 0|0.628319 2.0944 1.0472|-1
18||7.45058e-09 -0.866025 -0.5 9.12506e-09|105.682 165.529 205.308|0|-1|-1|0.131763|1 0 0 0|0 3.14159 1.0472|-1
19||0.433013 -0.25 -0.433013 -0.75|235.259 327.951 112.899|0|-1|-1|0.131518|1 0 0 0|0 1.0472 2.0944|-1
20||0.683013 -0.183013 -0.683013 -0.183013|198.035 111.567 87.9229|0|-1|-1|0.131034|1 0 0 0|5.23599 1.5708 1.5708|-1
21||0.25 0.25 0.0669873 -0.933013|288.242 354.175 328.338|0|-1|-1|0.130884|1 0 0 0|4.18879 0.523599 4.71239|-1
22||0.707107 0.612372 -0.353553 4.56253e-09|195.236 234.936 95.6823|0|-1|-1|0.130765|1 0 0 0|3.66519 1.5708 2.61799|-1
23||0.0669873 0.683013 0.683013 0.25|188.897 124.221 143.042|0|-1|-1|0.130231|1 0 0 0|1.0472 2.61799 2.61799|-1
24||0.683013 -0.183013 -0.683013 -0.183013|198.035 111.567 82.9229|0|-1|-1|0.130191|1 0 0 0|5.23599 1.5708 1.5708|-1
25||0.499315 -0.72631 -0.471671 0.026168|119.162 163.122 233.835|0|-1|-1|0.129655|1 0 0 0|5.65487 2.0944 0.523599|-1
26||0.179184 0.673028 -0.545007 -0.46679|220.83 378.389 243.973|0|-1|-1|0.129083|1 0 0 0|5.02655 2.0944 3.66519|-1
27||0.353553 0.612372 -0.353553 -0.612372|235.308 376.303 210.259|0|-1|-1|0.128896|1 0 0 0|4.71239 1.5708 3.66519|-1
28||0.12941 -0.965926 1.05367e-08 0.224144|143.993 320.828 290.852|0|-1|-1|0.128567|1 0 0 0|5.23599 2.61799 5.23599|-1
29||0.31466 0.808504 -0.310356 -0.388573|200.774 369.162 198.973|0|-1|-1|0.128045|1 0 0 0|4.39823 2.0944 3.66519|-1
30||0.683013 -0.0669873 -0.25 0.683013|345.557 89.9699 269.669|0|-1|-1|0.127997|1 0 0 0|4.18879 0.523599 0.523599|-1
31||0.683013 0.183013 0.683013 0.183013|214.692 80.6823 334.471|0|-1|-1|0.127875|1 0 0 0|1.5708 1.5708 4.18879|-1
32||0.0905243 0.456773 -0.203368 -0.861281|278.396 390.079 269.764|0|-1|-1|0.127827|1 0 0 0|5.02655 1.0472 4.18879|-1
33||0.836516 -9.12506e-09 0.258819 -0.482963|160.302 222.37 307.951|0|-1|-1|0.127539|1 0 0 0|2.0944 0.523599 5.23599|-1
34||0.612372 7.90253e-09 0.707107 0.353553|356.958 108.278 289.471|0|-1|-1|0.126905|1 0 0 0|1.0472 1.5708 4.18879|-1
35||0.5 -0.683013 0.183013 0.5|263.835 204.669 361.303|0|-1|-1|0.126877|1 0 0 0|5.75959 1.5708 5.23599|-1
36||9.12506e-09 -0.836516 0.482963 -0.258819|303.705 370.354 182.965|0|-1|-1|0.126489|1 0 0 0|2.0944 2.61799 1.0472|-1
37||0.183013 -0.183013 -0.683013 -0.683013|319.471 254.692 80.6823|0|-1|-1|0.126293|1 0 0 0|0 1.5708 2.61799|-1
38||0.836516 -9.12506e-09 0.258819 -0.482963|160.302 222.37 312.951|0|-1|-1|0.12621|1 0 0 0|2.0944 0.523599 5.23599|-1
39||0.643582 0.103956 -0.489074 0.579484|350.178 90.0222 202.428|0|-1|-1|0.126061|1 0 0 0|3.76991 1.0472 1.0472|-1
40||0.5 -0.683013 0.183013 0.5|258.835 204.669 366.303|0|-1|-1|0.125387|1 0 0 0|5.75959 1.5708 5.23599|-1
41||0.179184 0.673028 -0.545007 -0.46679|215.83 378.389 248.973|0|-1|-1|0.125354|1 0 0 0|5.02655 2.0944 3.66519|-1
42||0.433013 -0.25 -0.433013 -0.75|160.259 332.951 162.899|0|-1|-1|0.124806|1 0 0 0|0 1.0472 2.0944|-1
43||0.180057 -0.371572 -0.334565 -0.847101|292.596 318.9 117.899|0|-1|-1|0.124722|1 0 0 0|0.628319 1.0472 2.0944|-1
44||0.393167 -0.445503 -0.226995 -0.771634|238.66 350.922 148.209|0|-1|-1|0.124714|1 0 0 0|0.628319 1.0472 1.5708|-1
45||0.866025 -7.45058e-09 1.666e-08 -0.5|115.682 279.471 264.692|0|-1|-1|0.124449|1 0 0 0|0 0 1.0472|-1
46||0.482963 0.12941 -0.224144 0.836516|404.318 155.236 235.064|0|-1|-1|0.12438|1 0 0 0|3.14159 0.523599 1.0472|-1
47||0.612372 1.29048e-08 0.707107 0.353553|356.958 108.278 294.471|0|-1|-1|0.123964|1 0 0 0|1.0472 1.5708 4.18879|-1
48||0.683013 -0.183013 -0.683013 -0.183013|198.035 116.567 82.9229|0|-1|-1|0.123873|1 0 0 0|5.23599 1.5708 1.5708|-1
49||0.353553 -0.707107 2.63418e-09 0.612372|217.571 296.027 356.303|0|-1|-1|0.123833|1 0 0 0|5.23599 1.5708 5.23599|-1
50||0.371572 -0.180057 -0.847101 -0.334565|244.912 204.203 50.7065|0|-1|-1|0.12358|1 0 0 0|5.65487 2.0944 2.0944|-1
51||0.497261 -0.352244 -0.791154 0.0522642|215.748 80.3254 170.236|0|-1|-1|0.12342|1 0 0 0|5.02655 2.0944 1.0472|-1
52||0.791154 0.0522642 0.497261 0.352244|229.252 90.3254 344.764|0|-1|-1|0.123292|1 0 0 0|1.25664 1.0472 4.18879|-1
53||0 -0.836516 0.482963 -0.258819|293.705 310.354 152.965|0|-1|-1|0.122832|1 0 0 0|2.0944 2.61799 1.0472|-1
54||0.707107 0.612372 -0.353553 4.56253e-09|190.236 239.936 95.6823|0|-1|-1|0.122663|1 0 0 0|3.66519 1.5708 2.61799|-1
55||0.0669873 -0.25 -0.933013 -0.25|284.471 148.278 103.042|0|-1|-1|0.122565|1 0 0 0|0 2.61799 2.61799|-1
56||0.683013 0.183013 0.683013 0.183013|209.692 80.6823 339.471|0|-1|-1|0.122189|1 0 0 0|1.5708 1.5708 4.18879|-1
57||0.334565 -0.847101 0.180057 0.371572|222.404 263.9 332.101|0|-1|-1|0.121792|1 0 0 0|5.65487 2.0944 5.23599|-1
58||0.183013 0.5 -0.5 -0.683013|235.852 374.294 255.259|0|-1|-1|0.12133|1 0 0 0|5.23599 1.5708 3.66519|-1
59||0.855363 -0.0782172 -0.493844 -0.135476|147.486 156.688 148.209|0|-1|-1|0.121301|1 0 0 0|5.02655 1.0472 1.5708|-1
60||0.267617 -0.154508 0.475528 -0.823639|260.138 288.82 270.625|0|-1|-1|0.121301|1 0 0 0|2.51327 1.0472 0|-1
61||0.866025 1.05367e-08 1.05367e-08 -0.5|115.682 279.471 259.692|0|-1|-1|0.12124|1 0 0 0|0 0 1.0472|-1
62||0.0669873 0.683013 0.683013 0.25|188.897 124.221 138.042|0|-1|-1|0.121034|1 0 0 0|1.0472 2.61799 2.61799|-1
63||0.353553 0.707107 -1.14821e-08 0.612372|294.67 168.835 58.6969|0|-1|-1|0.120994|1 0 0 0|2.0944 1.5708 2.0944|-1
64||0.497261 -0.352244 -0.791154 0.0522642|215.748 80.3254 165.236|0|-1|-1|0.120575|1 0 0 0|5.02655 2.0944 1.0472|-1
65||0.183013 0.183013 -0.683013 -0.683013|351.791 313.338 135.668|0|-1|-1|0.120512|1 0 0 0|5.75959 1.5708 3.14159|-1
66||0.808504 0.31466 -0.388573 -0.310356|78.515 247.249 158.278|0|-1|-1|0.120458|1 0 0 0|4.39823 1.0472 2.61799|-1
67||0.25 -0.25 0.933013 0.0669873|328.624 193.712 206.239|0|-1|-1|0.120446|1 0 0 0|1.0472 2.61799 4.71239|-1
68||0.683013 -0.183013 -0.683013 -0.183013|203.035 116.567 82.9229|0|-1|-1|0.120394|1 0 0 0|5.23599 1.5708 1.5708|-1
69||0.183013 0.183013 -0.683013 -0.683013|351.791 318.338 135.668|0|-1|-1|0.12025|1 0 0 0|5.75959 1.5708 3.14159|-1
70||0.433013 0.75 -0.433013 0.25|264.741 275.852 90.7065|0|-1|-1|0.120147|1 0 0 0|3.14159 2.0944 2.0944|-1
71||0.12941 0.482963 -0.836516 -0.224144|301.888 307.42 208.035|0|-1|-1|0.120025|1 0 0 0|5.23599 2.61799 3.14159|-1
72||0.683013 -0.0669873 -0.25 0.683013|345.557 84.9699 269.669|0|-1|-1|0.119653|1 0 0 0|4.18879 0.523599 0.523599|-1
73||0.27232 0.0453243 0.864839 0.419335|320.704 149.175 253.973|0|-1|-1|0.119611|1 0 0 0|0.628319 2.0944 3.66519|-1
74||0.12941 -0.965926 1.17804e-08 0.224144|148.993 320.828 290.852|0|-1|-1|0.119608|1 0 0 0|5.23599 2.61799 5.23599|-1
75||0.0905243 0.456773 -0.203368 -0.861281|278.396 390.079 274.764|0|-1|-1|0.119496|1 0 0 0|5.02655 1.0472 4.18879|-1
76||7.45058e-09 -0.866025 -0.5 -1.29048e-08|105.682 170.529 205.308|0|-1|-1|0.11936|1 0 0 0|0 3.14159 1.0472|-1
77||0.482963 0.836516 -0.224144 0.12941|190.529 264.86 106.086|0|-1|-1|0.119223|1 0 0 0|3.14159 2.0944 2.61799|-1
78||0.482963 0.12941 -0.224144 0.836516|409.318 160.236 235.064|0|-1|-1|0.119194|1 0 0 0|3.14159 0.523599 1.0472|-1
79||0.183013 0.683013 0.683013 -0.183013|155.668 111.017 276.239|0|-1|-1|0.119184|1 0 0 0|3.14159 2.61799 4.71239|-1
80||0.482963 0.12941 -0.224144 0.836516|324.318 160.236 280.064|0|-1|-1|0.119171|1 0 0 0|3.14159 0.523599 1.0472|-1
81||0.0669873 -0.25 -0.933013 -0.25|284.471 148.278 98.0419|0|-1|-1|0.119045|1 0 0 0|0 2.61799 2.61799|-1
82||0.27232 0.0453243 0.864839 0.419335|315.704 149.175 253.973|0|-1|-1|0.118912|1 0 0 0|0.628319 2.0944 3.66519|-1
83||0.612372 0.353553 0.353553 -0.612372|170.668 256.239 358.983|0|-1|-1|0.118822|1 0 0 0|3.14159 1.0472 4.71239|-1
84||0.933013 -0.0669873 -0.25 -0.25|26.3764 193.712 133.761|0|-1|-1|0.118644|1 0 0 0|5.23599 0.523599 1.5708|-1
85||0.267617 0.154508 -0.475528 -0.823639|247.454 361.923 211.567|0|-1|-1|0.118595|1 0 0 0|5.65487 1.0472 3.14159|-1
86||0.482963 0.258819 -7.45058e-09 -0.836516|221.295 310.354 267.035|0|-1|-1|0.11859|1 0 0 0|4.18879 0.523599 4.18879|-1
87||0.836516 -7.45058e-09 0.258819 -0.482963|155.302 217.37 307.951|0|-1|-1|0.118568|1 0 0 0|2.0944 0.523599 5.23599|-1
88||0.353553 -0.612372 0.612372 0.353553|304.332 263.338 341.791|0|-1|-1|0.118352|1 0 0 0|0 2.0944 4.71239|-1
89||0.5 -0.683013 0.183013 0.5|258.835 204.669 361.303|0|-1|-1|0.118306|1 0 0 0|5.75959 1.5708 5.23599|-1
90||0.433013 0.75 -0.433013 0.25|264.741 275.852 85.7065|0|-1|-1|0.118224|1 0 0 0|3.14159 2.0944 2.0944|-1
91||5.26836e-09 0.224144 -0.12941 -0.965926|278.112 300.282 227.035|0|-1|-1|0.118176|1 0 0 0|5.23599 0.523599 4.18879|-1
92||0.475528 -0.823639 0.267617 -0.154508|157.546 316.923 313.433|0|-1|-1|0.118073|1 0 0 0|0.628319 2.0944 0|-1
93||0.026168 0.471671 -0.72631 -0.499315|383.154 324.981 198.973|0|-1|-1|0.117894|1 0 0 0|5.65487 2.0944 3.66519|-1
94||0.224144 -0.836516 0.482963 0.12941|274.741 314.294 255.852|0|-1|-1|0.117864|1 0 0 0|0 2.61799 5.23599|-1
95||7.45058e-09 -0.836516 0.482963 -0.258819|288.705 310.354 152.965|0|-1|-1|0.117698|1 0 0 0|2.0944 2.61799 1.0472|-1
96||0.179184 0.673028 -0.545007 -0.46679|225.83 378.389 243.973|0|-1|-1|0.117648|1 0 0 0|5.02655 2.0944 3.66519|-1
97||0.643582 0.103956 -0.489074 0.579484|345.178 90.0222 202.428|0|-1|-1|0.117546|1 0 0 0|3.76991 1.0472 1.0472|-1
98||0.5 0.683013 -0.183013 0.5|296.027 152.571 58.6969|0|-1|-1|0.117469|1 0 0 0|2.61799 1.5708 2.0944|-1
99||0.334565 -0.847101 -0.180057 -0.371572|143.396 309.842 175.236|0|-1|-1|0.117138|1 0 0 0|0.628319 2.0944 1.0472|-1
100||0.683013 0.183013 0.683013 0.183013|214.692 80.6823 344.471|0|-1|-1|0.116998|1 0 0 0|1.5708 1.5708 4.18879|-1
101||0.12941 0.224144 0.836516 -0.482963|239.471 128.042 396.722|0|-1|-1|0.116878|1 0 0 0|3.14159 2.0944 5.75959|-1
102||0.25 0.0669873 0.25 -0.933013|314.471 336.722 321.958|0|-1|-1|0.11662|1 0 0 0|3.14159 0.523599 5.75959|-1
103||0.0669873 -0.25 -0.933013 -0.25|289.471 148.278 98.0419|0|-1|-1|0.116442|1 0 0 0|0 2.61799 2.61799|-1
104||0.791154 0.0522642 0.497261 0.352244|229.252 85.3254 344.764|0|-1|-1|0.116353|1 0 0 0|1.25664 1.0472 4.18879|-1
105||0.183013 0.933013 0.25 0.183013|51.9259 203.443 73.0419|0|-1|-1|0.116322|1 0 0 0|2.0944 2.61799 2.61799|-1
106||0.475528 -0.823639 0.267617 -0.154508|152.546 381.923 248.433|0|-1|-1|0.11631|1 0 0 0|0.628319 2.0944 0|-1
107||0.0905243 0.456773 -0.203368 -0.861281|283.396 390.079 269.764|0|-1|-1|0.11627|1 0 0 0|5.02655 1.0472 4.18879|-1
108||1.20713e-08 5.8902e-09 -0.707107 -0.707107|377.077 254.692 130.668|0|-1|-1|0.116261|1 0 0 0|0 1.5708 3.14159|-1
109||0.433013 -0.25 -0.433013 -0.75|165.259 332.951 162.899|0|-1|-1|0.116062|1 0 0 0|0 1.0472 2.0944|-1
110||0.433013 -0.25 -0.433013 -0.75|155.259 332.951 162.899|0|-1|-1|0.115938|1 0 0 0|0 1.0472 2.0944|-1
111||0.0669873 -0.25 -0.933013 -0.25|284.471 143.278 103.042|0|-1|-1|0.115603|1 0 0 0|0 2.61799 2.61799|-1
112||9.12506e-09 0.836516 0.482963 0.258819|135.302 182.63 127.049|0|-1|-1|0.115359|1 0 0 0|1.0472 2.61799 2.0944|-1
113||0.836516 -9.12506e-09 0.258819 -0.482963|165.302 222.37 312.951|0|-1|-1|0.115301|1 0 0 0|2.0944 0.523599 5.23599|-1
114||0.471671 0.026168 -0.499315 -0.72631|247.114 335.344 118.278|0|-1|-1|0.115243|1 0 0 0|5.65487 1.0472 2.61799|-1
115||0.135476 -0.493844 0.0782172 0.855363|297.721 337.867 323.983|0|-1|-1|0.115241|1 0 0 0|5.02655 1.0472 4.71239|-1
116||0.334565 -0.847101 0.180057 0.371572|227.404 263.9 332.101|0|-1|-1|0.115167|1 0 0 0|5.65487 2.0944 5.23599|-1
117||0.683013 -0.183013 0.183013 0.683013|279.332 148.209 263.338|0|-1|-1|0.11514|1 0 0 0|0 0.523599 4.71239|-1
118||0.226995 0.771634 -0.393167 0.445503|314.024 252.818 86.0169|0|-1|-1|0.11511|1 0 0 0|2.51327 2.0944 1.5708|-1
119||0.352244 -0.497261 -0.0522642 0.791154|293.569 267.41 349.294|0|-1|-1|0.115043|1 0 0 0|5.02655 1.0472 5.23599|-1
120||0.180057 -0.371572 -0.334565 -0.847101|287.596 318.9 117.899|0|-1|-1|0.114981|1 0 0 0|0.628319 1.0472 2.0944|-1
121||0.683013 -0.183013 -0.683013 -0.183013|193.035 111.567 82.9229|0|-1|-1|0.11491|1 0 0 0|5.23599 1.5708 1.5708|-1
122||0.683013 -0.183013 -0.683013 -0.183013|198.035 116.567 87.9229|0|-1|-1|0.114823|1 0 0 0|5.23599 1.5708 1.5708|-1
123||0.267617 0.154508 -0.475528 -0.823639|242.454 361.923 206.567|0|-1|-1|0.114789|1 0 0 0|5.65487 1.0472 3.14159|-1
124||0.683013 -0.183013 -0.683013 -0.183013|203.035 116.567 87.9229|0|-1|-1|0.114771|1 0 0 0|5.23599 1.5708 1.5708|-1
125||0.267617 -0.154508 0.475528 -0.823639|255.138 288.82 270.625|0|-1|-1|0.114747|1 0 0 0|2.51327 1.0472 0|-1
126||0.965926 1.05367e-08 1.74732e-08 -0.258819|18.6969 200.259 199.692|0|-1|-1|0.11471|1 0 0 0|0 0 0.523599|-1
127||1.17804e-08 0.836516 -0.482963 0.258819|238.705 330.354 197.965|0|-1|-1|0.114661|1 0 0 0|4.18879 2.61799 5.23599|-1
128||0.180057 -0.371572 -0.334565 -0.847101|287.596 323.9 117.899|0|-1|-1|0.114612|1 0 0 0|0.628319 1.0472 2.0944|-1
129||0.183013 0.183013 -0.683013 -0.683013|281.791 308.338 175.668|0|-1|-1|0.114556|1 0 0 0|5.75959 1.5708 3.14159|-1
130||0.612372 1.05367e-08 0.707107 -0.353553|282.429 138.973 371.303|0|-1|-1|0.114449|1 0 0 0|2.0944 1.5708 5.23599|-1
131||0.791154 0.0522642 0.497261 0.352244|234.252 90.3254 344.764|0|-1|-1|0.114406|1 0 0 0|1.25664 1.0472 4.18879|-1
132||0.433013 -0.25 -0.433013 -0.75|195.259 287.951 132.899|0|-1|-1|0.114334|1 0 0 0|0 1.0472 2.0944|-1
133||0.836516 0.224144 -0.12941 -0.482963|44.5626 293.824 260.133|0|-1|-1|0.114299|1 0 0 0|4.18879 0.523599 3.14159|-1
134||0.836516 -9.12506e-09 0.258819 -0.482963|165.302 222.37 307.951|0|-1|-1|0.114262|1 0 0 0|2.0944 0.523599 5.23599|-1
135||0.25 0.433013 0.75 -0.433013|160.259 127.049 402.101|0|-1|-1|0.114199|1 0 0 0|3.14159 2.0944 5.23599|-1
136||0.179184 0.673028 -0.545007 -0.46679|300.83 378.389 198.973|0|-1|-1|0.114145|1 0 0 0|5.02655 2.0944 3.66519|-1
137||0.683013 -0.183013 0.183013 0.683013|279.332 148.209 268.338|0|-1|-1|0.114107|1 0 0 0|0 0.523599 4.71239|-1
138||0.404508 -0.700629 -0.509037 0.293893|152.938 135.486 298.433|0|-1|-1|0.113886|1 0 0 0|5.02655 2.0944 0|-1
139||0.933013 -0.0669873 -0.25 -0.25|26.3764 198.712 133.761|0|-1|-1|0.113699|1 0 0 0|5.23599 0.523599 1.5708|-1
140||7.45058e-09 -1 -7.45058e-09 -1.39388e-08|137.923 324.332 205.308|0|-1|-1|0.113677|1 0 0 0|0 3.14159 0|-1
141||0.203368 0.861281 -0.0905243 -0.456773|131.81 365.525 247.572|0|-1|-1|0.113642|1 0 0 0|4.39823 2.0944 4.18879|-1
142||0.612372 2.63418e-09 0.707107 0.353553|356.958 108.278 284.471|0|-1|-1|0.113629|1 0 0 0|1.0472 1.5708 4.18879|-1
143||0.203368 0.861281 -0.0905243 -0.456773|131.81 365.525 252.572|0|-1|-1|0.11362|1 0 0 0|4.39823 2.0944 4.18879|-1
144||0.25 -0.25 -0.933013 -0.0669873|263.242 125.825 116.662|0|-1|-1|0.113503|1 0 0 0|5.23599 2.61799 1.5708|-1
145||0.026168 -0.471671 -0.72631 0.499315|172.114 114.656 396.722|0|-1|-1|0.113256|1 0 0 0|3.76991 2.0944 5.75959|-1
146||0.791154 0.0522642 0.497261 0.352244|234.252 90.3254 339.764|0|-1|-1|0.113218|1 0 0 0|1.25664 1.0472 4.18879|-1
147||0.866025 -5.26836e-09 9.12506e-09 0.5|289.741 68.6969 269.692|0|-1|-1|0.113086|1 0 0 0|0 0 5.23599|-1
148||7.45058e-09 -0.836516 0.482963 -0.258819|308.705 370.354 182.965|0|-1|-1|0.112992|1 0 0 0|2.0944 2.61799 1.0472|-1
149||0.267617 -0.154508 0.475528 -0.823639|260.138 283.82 270.625|0|-1|-1|0.112902|1 0 0 0|2.51327 1.0472 0|-1
150||0.353553 -0.612372 0.612372 0.353553|304.332 268.338 341.791|0|-1|-1|0.112835|1 0 0 0|0 2.0944 4.71239|-1
151||0.267617 0.154508 -0.475528 -0.823639|247.454 361.923 206.567|0|-1|-1|0.112772|1 0 0 0|5.65487 1.0472 3.14159|-1
152||0.791154 -0.0522642 -0.497261 0.352244|174.459 30.7712 142.428|0|-1|-1|0.112772|1 0 0 0|4.39823 1.0472 1.0472|-1
153||0.482963 0.258819 -0 -0.836516|216.295 375.354 297.035|0|-1|-1|0.112767|1 0 0 0|4.18879 0.523599 4.18879|-1
154||0.836516 -1.29048e-08 0.258819 -0.482963|165.302 227.37 312.951|0|-1|-1|0.112749|1 0 0 0|2.0944 0.523599 5.23599|-1
155||0.25 -0.25 0.933013 0.0669873|328.624 198.712 206.239|0|-1|-1|0.112526|1 0 0 0|1.0472 2.61799 4.71239|-1
156||0.0782172 0.855363 0.135476 -0.493844|72.4857 298.312 371.791|0|-1|-1|0.112502|1 0 0 0|4.39823 2.0944 4.71239|-1
157||0.482963 0.12941 -0.224144 0.836516|324.318 165.236 280.064|0|-1|-1|0.112416|1 0 0 0|3.14159 0.523599 1.0472|-1
158||0.25 0.433013 -0.75 0.433013|369.318 259.936 130.236|0|-1|-1|0.112388|1 0 0 0|3.14159 2.0944 1.0472|-1
159||0.183013 -0.183013 -0.683013 -0.683013|319.471 249.692 80.6823|0|-1|-1|0.112381|1 0 0 0|0 1.5708 2.61799|-1
160||0.836516 -9.12506e-09 0.258819 -0.482963|160.302 217.37 307.951|0|-1|-1|0.112249|1 0 0 0|2.0944 0.523599 5.23599|-1
161||0.683013 0.0669873 -0.25 -0.683013|175.348 294.375 170.14|0|-1|-1|0.112164|1 0 0 0|5.23599 0.523599 2.61799|-1
162||0.683013 -0.25 0.0669873 -0.683013|104.443 375.03 214.669|0|-1|-1|0.112112|1 0 0 0|1.0472 0.523599 0.523599|-1
163||0.0669873 0.25 0.933013 -0.25|244.471 86.0861 329.86|0|-1|-1|0.111829|1 0 0 0|3.14159 2.61799 5.75959|-1
164||0.353553 -0.707107 8.73658e-09 0.612372|217.571 291.027 361.303|0|-1|-1|0.111622|1 0 0 0|5.23599 1.5708 5.23599|-1
165||0.180057 -0.371572 0.334565 0.847101|296.604 279.842 229.764|0|-1|-1|0.111576|1 0 0 0|5.65487 1.0472 4.18879|-1
166||1.29048e-08 -0.836516 0.482963 -0.258819|303.705 370.354 177.965|0|-1|-1|0.111533|1 0 0 0|2.0944 2.61799 1.0472|-1
167||0.353553 -0.707107 1.14821e-08 0.612372|217.571 296.027 361.303|0|-1|-1|0.111529|1 0 0 0|5.23599 1.5708 5.23599|-1
168||0.836516 -1.29048e-08 0.258819 -0.482963|165.302 227.37 307.951|0|-1|-1|0.111457|1 0 0 0|2.0944 0.523599 5.23599|-1
169||0.683013 0.5 0.5 0.183013|204.148 70.7065 205.259|0|-1|-1|0.111446|1 0 0 0|2.0944 1.5708 3.66519|-1
170||0.861281 0.203368 -0.456773 -0.0905243|87.2933 160.062 52.8987|0|-1|-1|0.111284|1 0 0 0|4.39823 1.0472 2.0944|-1
171||0.5 -0.5 0.5 0.5|304.332 204.692 367.077|0|-1|-1|0.11126|1 0 0 0|0 1.5708 4.71239|-1
172||0.5 0.683013 -0.183013 0.5|291.027 147.571 58.6969|0|-1|-1|0.111124|1 0 0 0|2.61799 1.5708 2.0944|-1
173||0.445503 -0.393167 -0.771634 -0.226995|200.976 127.182 116.017|0|-1|-1|0.111043|1 0 0 0|5.65487 2.0944 1.5708|-1
174||0.707107 -0.612372 0.353553 -1.20713e-08|227.428 277.035 374.318|0|-1|-1|0.110876|1 0 0 0|0.523599 1.5708 5.75959|-1
175||0.5 -0.5 0.5 -0.5|204.692 312.077 274.332|0|-1|-1|0.110758|1 0 0 0|1.5708 1.5708 0|-1
176||0.352244 -0.497261 -0.0522642 0.791154|293.569 267.41 354.294|0|-1|-1|0.110618|1 0 0 0|5.02655 1.0472 5.23599|-1
177||0.482963 0.258819 -0 -0.836516|221.295 310.354 272.035|0|-1|-1|0.110605|1 0 0 0|4.18879 0.523599 4.18879|-1
178||0.836516 0.224144 -0.12941 -0.482963|49.5626 293.824 260.133|0|-1|-1|0.110542|1 0 0 0|4.18879 0.523599 3.14159|-1
179||0.933013 0.183013 0.183013 0.25|215.303 70.0391 242.429|0|-1|-1|0.110495|1 0 0 0|2.0944 0.523599 3.66519|-1
180||0.855363 -0.0782172 -0.493844 -0.135476|147.486 151.688 148.209|0|-1|-1|0.110493|1 0 0 0|5.02655 1.0472 1.5708|-1
181||0.0669873 -0.933013 -0.25 -0.25|44.9256 239.884 86.6622|0|-1|-1|0.110411|1 0 0 0|1.0472 2.61799 1.5708|-1
182||0.855363 -0.0782172 -0.493844 -0.135476|72.4857 151.688 73.2092|0|-1|-1|0.110405|1 0 0 0|5.02655 1.0472 1.5708|-1
183||0.707107 -1.31709e-08 -0.707107 -1.26331e-08|155.308 115.668 42.9229|0|-1|-1|0.110399|1 0 0 0|4.71239 1.5708 1.5708|-1
184||0.0905243 0.456773 -0.203368 -0.861281|283.396 390.079 274.764|0|-1|-1|0.110161|1 0 0 0|5.02655 1.0472 4.18879|-1
185||0.203368 0.861281 0.0905243 0.456773|132.087 240.384 20.7065|0|-1|-1|0.110153|1 0 0 0|1.88496 2.0944 2.0944|-1
