solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
67||0.393167 -0.445503 0.226995 0.771634|296.194 209.091 296.672|0|-1|-1|0.114761|1 0 0 0|5.65487 1.0472 4.71239|-1
68||0.353553 -0.612372 0.353553 0.612372|290.736 235.217 316.665|0|-1|-1|0.114761|1 0 0 0|5.75959 1.5708 4.71239|-1
69||0.965926 -0.12941 -0.224144 0|117.152 146.778 178.28|0|-1|-1|0.114716|1 0 0 0|5.23599 0.523599 1.0472|-1
70||0.707107 0.612372 0.353553 8.06549e-09|111.815 143.161 198.234|0|-1|-1|0.114629|1 0 0 0|2.61799 1.5708 3.66519|-1
71||0.183013 0.5 -0.5 -0.683013|257.036 314.411 198.234|0|-1|-1|0.114621|1 0 0 0|5.23599 1.5708 3.66519|-1
72||0.707107 0.612372 -0.353553 -1.29048e-08|154.438 206.72 119.069|0|-1|-1|0.114373|1 0 0 0|3.66519 1.5708 2.61799|-1
73||0.183013 0.5 -0.5 -0.683013|257.036 314.411 193.234|0|-1|-1|0.114235|1 0 0 0|5.23599 1.5708 3.66519|-1
74||0.12941 -0.224144 -0.836516 -0.482963|245.743 178.186 114.634|0|-1|-1|0.114193|1 0 0 0|0 2.0944 2.61799|-1
75||0.771634 0.226995 0.445503 -0.393167|178.806 260.909 306.672|0|-1|-1|0.114167|1 0 0 0|2.51327 1.0472 4.71239|-1
76||0.482963 -0.12941 -0.224144 -0.836516|208.234 304.411 192.964|0|-1|-1|0.114156|1 0 0 0|0 0.523599 2.0944|-1
77||0.612372 0.612372 -0.353553 0.353553|241.766 251.274 133.625|0|-1|-1|0.113974|1 0 0 0|3.14159 1.5708 2.0944|-1
78||0 -0.707107 -0.707107 1.05367e-08|186.868 153.335 241.274|0|-1|-1|0.113937|1 0 0 0|0 3.14159 1.5708|-1
79||0.353553 -0.612372 0.353553 0.612372|295.736 230.217 321.665|0|-1|-1|0.113899|1 0 0 0|5.75959 1.5708 4.71239|-1
80||0.771634 0.226995 0.445503 -0.393167|178.806 265.909 306.672|0|-1|-1|0.113892|1 0 0 0|2.51327 1.0472 4.71239|-1
81||7.45058e-09 -0.5 -0.866025 -7.45058e-09|198.234 78.6253 206.274|0|-1|-1|0.113822|1 0 0 0|0 3.14159 2.0944|-1
82||0.393167 -0.445503 0.226995 0.771634|301.194 209.091 296.672|0|-1|-1|0.113755|1 0 0 0|5.65487 1.0472 4.71239|-1
83||0.933013 0.0669873 -0.25 0.25|227.242 151.566 160.319|0|-1|-1|0.113748|1 0 0 0|4.18879 0.523599 1.5708|-1
84||0.612372 -0.612372 0.353553 0.353553|211.766 233.726 311.375|0|-1|-1|0.113715|1 0 0 0|0 1.5708 5.23599|-1
85||0.224144 1.05367e-08 -0.965926 0.12941|320.447 126.165 193.477|0|-1|-1|0.11363|1 0 0 0|4.18879 2.61799 1.0472|-1
86||0.482963 0.12941 -0.224144 -0.836516|222.908 320.789 184.585|0|-1|-1|0.113556|1 0 0 0|5.23599 0.523599 3.14159|-1
87||0.25 -0.433013 0.75 0.433013|320.931 236.523 259.336|0|-1|-1|0.1135|1 0 0 0|0 2.0944 4.18879|-1
88||0.46679 -0.545007 -0.673028 0.179184|173.689 86.531 215.582|0|-1|-1|0.113478|1 0 0 0|5.02655 2.0944 0.523599|-1
89||0.707107 0.707107 -1.17804e-08 1.58051e-08|103.335 206.274 136.868|0|-1|-1|0.113442|1 0 0 0|3.14159 1.5708 3.14159|-1
90||0.5 -0.183013 -0.683013 0.5|292.036 100.589 216.766|0|-1|-1|0.113323|1 0 0 0|4.18879 1.5708 0.523599|-1
91||0.353553 -0.612372 0.353553 0.612372|285.736 230.217 316.665|0|-1|-1|0.113124|1 0 0 0|5.75959 1.5708 4.71239|-1
92||0.475528 -0.823639 -0.267617 0.154508|153.04 195.302 245.736|0|-1|-1|0.11301|1 0 0 0|5.65487 2.0944 0|-1
93||0.933013 0.0669873 -0.25 0.25|222.242 156.566 160.319|0|-1|-1|0.112958|1 0 0 0|4.18879 0.523599 1.5708|-1
94||0.933013 0.0669873 -0.25 0.25|222.242 146.566 165.319|0|-1|-1|0.112904|1 0 0 0|4.18879 0.523599 1.5708|-1
95||0.771634 0.226995 0.445503 -0.393167|178.806 265.909 311.672|0|-1|-1|0.112865|1 0 0 0|2.51327 1.0472 4.71239|-1
96||0.612372 0.612372 -0.353553 0.353553|241.766 251.274 128.625|0|-1|-1|0.112835|1 0 0 0|3.14159 1.5708 2.0944|-1
97||0.183013 -0.683013 -0.683013 -0.183013|161.868 99.5543 175.516|0|-1|-1|0.112822|1 0 0 0|0 2.61799 1.5708|-1
98||7.45058e-09 -0.5 -0.866025 -9.12506e-09|198.234 83.6253 206.274|0|-1|-1|0.112801|1 0 0 0|0 3.14159 2.0944|-1
99||0.933013 0.0669873 -0.25 0.25|217.242 156.566 165.319|0|-1|-1|0.112799|1 0 0 0|4.18879 0.523599 1.5708|-1
100||1.41855e-08 -0.707107 -1.14821e-08 0.707107|266.274 303.132 301.665|0|-1|-1|0.11273|1 0 0 0|4.71239 1.5708 4.71239|-1
101||0.482963 -0.12941 -0.224144 -0.836516|208.234 299.411 192.964|0|-1|-1|0.112724|1 0 0 0|0 0.523599 2.0944|-1
102||0.12941 -0.224144 -0.836516 -0.482963|240.743 178.186 119.634|0|-1|-1|0.112696|1 0 0 0|0 2.0944 2.61799|-1
103||0.482963 0.12941 -0.224144 -0.836516|227.908 320.789 189.585|0|-1|-1|0.112693|1 0 0 0|5.23599 0.523599 3.14159|-1
104||0.499315 0.72631 -0.471671 -0.026168|211.502 282.813 189.634|0|-1|-1|0.11253|1 0 0 0|3.76991 2.0944 2.61799|-1
105||1.05367e-08 -0.707107 -0.707107 -1.49012e-08|181.868 153.335 246.274|0|-1|-1|0.112522|1 0 0 0|0 3.14159 1.5708|-1
106||0.31466 0.808504 0.310356 0.388573|127.237 171.613 114.634|0|-1|-1|0.112498|1 0 0 0|1.88496 2.0944 2.61799|-1
107||0.183013 0.5 -0.5 -0.683013|257.036 319.411 198.234|0|-1|-1|0.112465|1 0 0 0|5.23599 1.5708 3.66519|-1
108||1.05367e-08 -0.707107 -0.707107 1.05367e-08|181.868 153.335 241.274|0|-1|-1|0.112421|1 0 0 0|0 3.14159 1.5708|-1
109||0.808504 0.31466 -0.388573 -0.310356|131.69 238.084 125.86|0|-1|-1|0.11237|1 0 0 0|4.39823 1.0472 2.61799|-1
110||0.5 -0.866025 1.05367e-08 -1.05367e-08|113.335 240.217 250.736|0|-1|-1|0.112354|1 0 0 0|0 2.0944 0|-1
111||0.836516 -1.05367e-08 0.258819 0.482963|232.984 104.329 246.523|0|-1|-1|0.112289|1 0 0 0|1.0472 0.523599 4.18879|-1
112||0.771634 -0.226995 -0.445503 -0.393167|127.738 218.615 114.554|0|-1|-1|0.112263|1 0 0 0|5.65487 1.0472 1.5708|-1
113||0.791154 0.0522642 -0.497261 -0.352244|153.768 215.599 81.8151|0|-1|-1|0.112051|1 0 0 0|5.02655 1.0472 2.0944|-1
114||1.43677e-08 -0.612372 -0.353553 0.707107|202.965 235.582 301.375|0|-1|-1|0.111982|1 0 0 0|5.23599 1.5708 4.18879|-1
115||0.482963 0.12941 -0.224144 -0.836516|232.908 320.789 184.585|0|-1|-1|0.111966|1 0 0 0|5.23599 0.523599 3.14159|-1
116||0.791154 0.0522642 -0.497261 -0.352244|153.768 220.599 76.8151|0|-1|-1|0.111922|1 0 0 0|5.02655 1.0472 2.0944|-1
117||1.39388e-08 0.836516 0.482963 0.258819|131.162 173.352 128.161|0|-1|-1|0.111716|1 0 0 0|1.0472 2.61799 2.0944|-1
118||0.393167 -0.445503 0.226995 0.771634|296.194 209.091 301.672|0|-1|-1|0.111544|1 0 0 0|5.65487 1.0472 4.71239|-1
119||0.791154 0.0522642 -0.497261 -0.352244|148.768 225.599 81.8151|0|-1|-1|0.111488|1 0 0 0|5.02655 1.0472 2.0944|-1
120||0.203368 -0.861281 -0.0905243 0.456773|176.405 243.714 258.185|0|-1|-1|0.111481|1 0 0 0|5.02655 2.0944 5.23599|-1
121||0.353553 -0.612372 0.353553 0.612372|295.736 230.217 316.665|0|-1|-1|0.111372|1 0 0 0|5.75959 1.5708 4.71239|-1
122||7.45058e-09 0.836516 0.482963 0.258819|131.162 168.352 133.161|0|-1|-1|0.111221|1 0 0 0|1.0472 2.61799 2.0944|-1
123||5.26836e-09 0.836516 0.482963 0.258819|126.162 168.352 128.161|0|-1|-1|0.111213|1 0 0 0|1.0472 2.61799 2.0944|-1
124||0.353553 -0.353553 0.612372 0.612372|325.931 203.726 270.743|0|-1|-1|0.11121|1 0 0 0|0 1.5708 4.18879|-1
125||0.12941 -0.224144 -0.836516 -0.482963|245.743 178.186 119.634|0|-1|-1|0.111208|1 0 0 0|0 2.0944 2.61799|-1
126||0.791154 0.0522642 -0.497261 -0.352244|148.768 215.599 76.8151|0|-1|-1|0.110988|1 0 0 0|5.02655 1.0472 2.0944|-1
127||0.482963 -0.12941 -0.224144 -0.836516|203.234 299.411 192.964|0|-1|-1|0.110932|1 0 0 0|0 0.523599 2.0944|-1
128||0.353553 -0.612372 0.353553 0.612372|290.736 225.217 316.665|0|-1|-1|0.110893|1 0 0 0|5.75959 1.5708 4.71239|-1
129||0.791154 0.0522642 -0.497261 -0.352244|148.768 225.599 86.8151|0|-1|-1|0.110788|1 0 0 0|5.02655 1.0472 2.0944|-1
130||0.224144 5.26836e-09 -0.965926 0.12941|315.447 126.165 193.477|0|-1|-1|0.110635|1 0 0 0|4.18879 2.61799 1.0472|-1
131||0.224144 -0.836516 0.482963 -0.12941|242.092 335.789 220.415|0|-1|-1|0.11056|1 0 0 0|1.0472 2.61799 0|-1
132||0 -0.5 -0.866025 0|198.234 78.6253 201.274|0|-1|-1|0.110492|1 0 0 0|0 3.14159 2.0944|-1
133||0.31466 0.808504 0.310356 0.388573|127.237 171.613 109.634|0|-1|-1|0.110372|1 0 0 0|1.88496 2.0944 2.61799|-1
134||0.707107 0.612372 0.353553 6.2127e-09|116.815 143.161 198.234|0|-1|-1|0.110354|1 0 0 0|2.61799 1.5708 3.66519|-1
135||0.224144 1.05367e-08 0.965926 -0.12941|321.974 140.35 277.036|0|-1|-1|0.11032|1 0 0 0|2.0944 2.61799 5.23599|-1
136||0.482963 0.836516 -0.224144 0.12941|149.257 261.814 114.634|0|-1|-1|0.110307|1 0 0 0|3.14159 2.0944 2.61799|-1
137||0.293893 0.509037 -0.700629 -0.404508|243.267 282.619 198.038|0|-1|-1|0.110257|1 0 0 0|5.02655 2.0944 3.14159|-1
138||0.12941 -0.224144 -0.836516 -0.482963|240.743 173.186 114.634|0|-1|-1|0.110254|1 0 0 0|0 2.0944 2.61799|-1
139||0.183013 -0.683013 -0.183013 -0.683013|214.585 241.962 138.335|0|-1|-1|0.110135|1 0 0 0|1.0472 1.5708 1.5708|-1
140||0.5 -0.866025 5.26836e-09 -9.12506e-09|113.335 245.217 250.736|0|-1|-1|0.110126|1 0 0 0|0 2.0944 0|-1
141||0.707107 0.353553 -0.612372 -1.26331e-08|202.232 203.192 83.6253|0|-1|-1|0.109935|1 0 0 0|4.18879 1.5708 2.0944|-1
142||0.183013 -0.5 -0.5 0.683013|271.72 144.438 330.931|0|-1|-1|0.109907|1 0 0 0|4.18879 1.5708 5.75959|-1
143||0.25 -0.433013 -0.75 -0.433013|198.234 162.964 100.589|0|-1|-1|0.109867|1 0 0 0|0 2.0944 2.0944|-1
144||1.39388e-08 -0.224144 -0.12941 -0.965926|336.974 249.65 152.964|0|-1|-1|0.109685|1 0 0 0|1.0472 0.523599 2.0944|-1
145||0.965926 -0.12941 -0.224144 1.82501e-08|112.152 146.778 178.28|0|-1|-1|0.109621|1 0 0 0|5.23599 0.523599 1.0472|-1
146||0.353553 -0.612372 0.353553 0.612372|285.736 230.217 311.665|0|-1|-1|0.109601|1 0 0 0|5.75959 1.5708 4.71239|-1
147||0.482963 -0.12941 -0.224144 -0.836516|208.234 304.411 187.964|0|-1|-1|0.1095|1 0 0 0|0 0.523599 2.0944|-1
148||0.25 -0.433013 -0.75 -0.433013|188.234 162.964 105.589|0|-1|-1|0.109492|1 0 0 0|0 2.0944 2.0944|-1
149||0.46679 -0.545007 -0.673028 0.179184|168.689 91.531 215.582|0|-1|-1|0.109461|1 0 0 0|5.02655 2.0944 0.523599|-1
150||9.12506e-09 0.836516 0.482963 0.258819|121.162 168.352 133.161|0|-1|-1|0.109444|1 0 0 0|1.0472 2.61799 2.0944|-1
151||0.371572 -0.180057 -0.847101 -0.334565|216.104 180.872 105.589|0|-1|-1|0.109421|1 0 0 0|5.65487 2.0944 2.0944|-1
152||0.791154 0.0522642 -0.497261 -0.352244|153.768 215.599 76.8151|0|-1|-1|0.109403|1 0 0 0|5.02655 1.0472 2.0944|-1
153||0.25 -0.433013 -0.75 -0.433013|198.234 162.964 105.589|0|-1|-1|0.109391|1 0 0 0|0 2.0944 2.0944|-1
154||0.545007 -0.46679 0.179184 -0.673028|199.236 303.773 231.808|0|-1|-1|0.109279|1 0 0 0|1.25664 1.0472 0.523599|-1
155||0.707107 0.353553 -0.612372 -5.58794e-09|202.232 203.192 88.6253|0|-1|-1|0.109261|1 0 0 0|4.18879 1.5708 2.0944|-1
156||0.183013 -0.5 -0.5 0.683013|271.72 139.438 330.931|0|-1|-1|0.109156|1 0 0 0|4.18879 1.5708 5.75959|-1
157||0.707107 0.353553 -0.612372 -1.10196e-08|202.232 198.192 88.6253|0|-1|-1|0.109137|1 0 0 0|4.18879 1.5708 2.0944|-1
158||0.965926 -0.12941 -0.224144 1.58051e-08|117.152 151.778 178.28|0|-1|-1|0.109116|1 0 0 0|5.23599 0.523599 1.0472|-1
159||0.771634 -0.226995 -0.445503 -0.393167|132.738 228.615 164.554|0|-1|-1|0.109066|1 0 0 0|5.65487 1.0472 1.5708|-1
160||0.612372 -0.612372 0.353553 0.353553|211.766 228.726 316.375|0|-1|-1|0.109027|1 0 0 0|0 1.5708 5.23599|-1
161||0.482963 0.12941 -0.224144 -0.836516|227.908 315.789 184.585|0|-1|-1|0.109|1 0 0 0|5.23599 0.523599 3.14159|-1
162||0.310356 0.388573 -0.31466 -0.808504|256.707 325.091 199.418|0|-1|-1|0.108885|1 0 0 0|5.02655 1.0472 3.66519|-1
163||0.791154 0.0522642 -0.497261 -0.352244|143.768 225.599 86.8151|0|-1|-1|0.108868|1 0 0 0|5.02655 1.0472 2.0944|-1
164||0.27232 -0.0453243 -0.864839 0.419335|286.659 206.744 215.582|0|-1|-1|0.108854|1 0 0 0|3.76991 2.0944 0.523599|-1
165||0.707107 0.707107 -1.29048e-08 1.05367e-08|108.335 206.274 136.868|0|-1|-1|0.10884|1 0 0 0|3.14159 1.5708 3.14159|-1
166||0.310356 0.388573 -0.31466 -0.808504|256.707 325.091 194.418|0|-1|-1|0.108822|1 0 0 0|5.02655 1.0472 3.66519|-1
167||0.353553 -0.612372 -0.353553 -0.612372|214.264 220.217 138.335|0|-1|-1|0.108814|1 0 0 0|0.523599 1.5708 1.5708|-1
168||0.353553 -0.612372 -0.353553 -0.612372|209.264 225.217 138.335|0|-1|-1|0.108809|1 0 0 0|0.523599 1.5708 1.5708|-1
169||0.393167 -0.445503 0.226995 0.771634|251.194 159.091 246.672|0|-1|-1|0.108808|1 0 0 0|5.65487 1.0472 4.71239|-1
170||0.499315 0.72631 -0.471671 -0.026168|211.502 277.813 184.634|0|-1|-1|0.108707|1 0 0 0|3.76991 2.0944 2.61799|-1
171||0.203368 -0.861281 -0.0905243 0.456773|181.405 243.714 263.185|0|-1|-1|0.108564|1 0 0 0|5.02655 2.0944 5.23599|-1
172||0.224144 1.05367e-08 -0.965926 0.12941|315.447 126.165 188.477|0|-1|-1|0.108505|1 0 0 0|4.18879 2.61799 1.0472|-1
173||0.791154 -0.0522642 0.497261 -0.352244|144.315 230.295 249.411|0|-1|-1|0.108465|1 0 0 0|1.88496 1.0472 5.23599|-1
174||0.771634 0.226995 0.445503 -0.393167|173.806 265.909 311.672|0|-1|-1|0.108419|1 0 0 0|2.51327 1.0472 4.71239|-1
175||0.46679 -0.545007 -0.673028 0.179184|173.689 86.531 220.582|0|-1|-1|0.108393|1 0 0 0|5.02655 2.0944 0.523599|-1
176||8.11908e-09 0.707107 -1.33019e-08 -0.707107|266.274 308.132 301.665|0|-1|-1|0.108374|1 0 0 0|4.71239 1.5708 4.71239|-1
177||0.353553 -0.612372 0.353553 0.612372|285.736 235.217 316.665|0|-1|-1|0.108315|1 0 0 0|5.75959 1.5708 4.71239|-1
178||0.5 -0.183013 -0.683013 0.5|282.036 100.589 221.766|0|-1|-1|0.108253|1 0 0 0|4.18879 1.5708 0.523599|-1
179||0.25 -0.433013 0.75 0.433013|325.931 236.523 259.336|0|-1|-1|0.108139|1 0 0 0|0 2.0944 4.18879|-1
180||0.965926 -0.12941 -0.224144 9.12506e-09|117.152 146.778 168.28|0|-1|-1|0.108115|1 0 0 0|5.23599 0.523599 1.0472|-1
181||0.499315 -0.72631 -0.471671 0.026168|104.766 132.9 215.582|0|-1|-1|0.108106|1 0 0 0|5.65487 2.0944 0.523599|-1
182||0.388573 0.310356 0.808504 0.31466|197.253 135.213 248.192|0|-1|-1|0.108089|1 0 0 0|1.25664 2.0944 3.66519|-1
183||0.499315 0.72631 -0.471671 -0.026168|216.502 282.813 189.634|0|-1|-1|0.108035|1 0 0 0|3.76991 2.0944 2.61799|-1
184||0.353553 -0.612372 0.353553 0.612372|290.736 230.217 311.665|0|-1|-1|0.107978|1 0 0 0|5.75959 1.5708 4.71239|-1
