# SAXS 0
# q 0
0.00000000 678151.62500000 14.2412
0.00100000 678119.68750000 22.3779
0.00200000 678025.00000000 33.5622
0.00300000 677866.06250000 48.8064
0.00400000 677645.25000000 60.9881
0.00500000 677362.12500000 73.1551
0.00600000 677013.81250000 71.0865
0.00700000 676603.75000000 81.1924
0.00800000 676130.31250000 109.533
0.00900000 675594.68750000 131.741
0.01000000 674995.50000000 133.649
0.01100000 674333.81250000 133.518
0.01200000 673610.37500000 197.031
0.01300000 672824.81250000 211.94
0.01400000 671978.50000000 196.554
0.01500000 671069.00000000 225.479
0.01600000 670099.06250000 187.963
0.01700000 669067.75000000 198.713
0.01800000 667977.25000000 228.448
0.01900000 666824.56250000 200.047
0.02000000 665613.06250000 377.403
0.02100000 664340.87500000 306.926
0.02200000 663009.37500000 228.738
0.02300000 661619.18750000 309.638
0.02400000 660170.18750000 321.833
0.02500000 658661.93750000 359.629
0.02600000 657097.06250000 372.574
0.02700000 655476.00000000 357.89
0.02800000 653794.18750000 312.841
0.02900000 652058.00000000 352.111
0.03000000 650266.25000000 332.611
0.03100000 648418.25000000 435.737
0.03200000 646515.31250000 352.028
0.03300000 644558.56250000 361.597
0.03400000 642545.43750000 337.336
0.03500000 640482.25000000 345.86
0.03600000 638364.75000000 389.722
0.03700000 636195.18750000 398.894
0.03800000 633972.12500000 445.048
0.03900000 631699.43750000 454.824
0.04000000 629375.00000000 619.305
0.04100000 627001.37500000 474.013
0.04200000 624579.43750000 402.854
0.04300000 622108.18750000 410.591
0.04400000 619588.81250000 501.867
0.04500000 617023.56250000 553.47
0.04600000 614410.25000000 649.739
0.04700000 611751.68750000 572.6
0.04800000 609047.87500000 537.18
0.04900000 606298.75000000 454.724
0.05000000 603508.00000000 692.525
0.05100000 600672.00000000 843.344
0.05200000 597795.93750000 475.248
0.05300000 594875.56250000 481.849
0.05400000 591916.75000000 537.164
0.05500000 588916.87500000 692.566
0.05600000 585878.18750000 551.018
0.05700000 582802.37500000 608.446
0.05800000 579686.87500000 769.534
0.05900000 576535.62500000 622.658
0.06000000 573348.31250000 629.536
0.06100000 570125.81250000 795.326
0.06200000 566869.31250000 857.106
0.06300000 563580.56250000 541.037
0.06400000 560256.43750000 546.25
0.06500001 556901.50000000 716.732
0.06600000 553516.50000000 611.913
0.06700000 550100.75000000 673.323
0.06800000 546656.12500000 735.526
0.06900001 543182.75000000 1026.62
0.07000000 539683.06250000 632.239
0.07100000 536154.06250000 636.951
0.07200000 532600.75000000 583.198
0.07300001 529023.25000000 763.381
0.07400000 525420.62500000 945.757
0.07500000 521795.68750000 951.755
0.07600001 518148.00000000 777.999
0.07700001 514479.34375000 1023.3
0.07800000 510789.68750000 665.814
0.07900000 507080.03125000 669.346
0.08000001 503352.65625000 672.731
0.08100000 499607.21875000 921.775
0.08200000 495844.59375000 740.792
0.08300000 492066.21875000 1178.01
0.08400001 488272.25000000 747.057
0.08500000 484464.43750000 624.959
0.08600000 480642.56250000 878.134
0.08700000 476808.46875000 692.326
0.08800001 472962.50000000 631.405
0.08900000 469106.68750000 759.953
0.09000000 465239.90625000 952.579
0.09100001 461364.71875000 636.683
0.09200001 457480.18750000 765.822
0.09300000 453590.15625000 767.475
0.09400000 449692.46875000 768.974
0.09500001 445789.46875000 962.905
0.09600000 441880.96875000 900.112
0.09700000 437970.21875000 836.961
0.09800000 434055.43750000 644.572
0.09900001 430138.59375000 1032.33
0.10000000 426221.31250000 710.298
0.10100000 422302.62500000 969.185
0.10200001 418383.93750000 1163.53
0.10300001 414465.81250000 905.193
0.10400000 410550.65625000 711.279
0.10500000 406638.43750000 775.866
0.10600001 402728.06250000 1034.21
0.10700001 398823.65625000 1033.75
0.10800000 394923.90625000 774.841
0.10900000 391029.65625000 838.759
0.11000001 387141.28125000 837.967
0.11100001 383261.71875000 643.88
0.11200000 379389.96875000 771.679
0.11300001 375525.59375000 706.364
0.11400001 371671.65625000 833.474
0.11500000 367829.12500000 704.025
0.11600000 363995.78125000 766.575
