0.010642 4.184614 0.267301
0.011250 3.507156 0.198983
0.011858 3.677432 0.157369
0.012467 3.751162 0.097021
0.013075 4.470675 0.263840
0.013683 4.067714 0.163281
0.014291 3.851003 0.165826
0.014899 3.922068 0.099984
0.015507 3.873403 0.127867
0.016115 4.132574 0.082798
0.016724 4.307954 0.115865
0.017332 3.968190 0.078389
0.017940 4.114501 0.100730
0.018548 3.871522 0.073037
0.019156 3.907458 0.073453
0.019764 3.897049 0.062349
0.020372 3.894473 0.060563
0.020980 3.978502 0.055323
0.021589 3.890118 0.061418
0.022197 3.945898 0.051287
0.022805 3.799676 0.054051
0.023413 3.703698 0.058475
0.024021 3.786661 0.046921
0.024629 3.692661 0.041806
0.025237 3.707774 0.036211
0.025845 3.707588 0.040795
0.026454 3.695784 0.035306
0.027062 3.665996 0.038452
0.027670 3.681848 0.035335
0.028278 3.641568 0.033800
0.028886 3.699694 0.030668
0.029494 3.598090 0.030424
0.030102 3.654946 0.033744
0.030710 3.603273 0.033403
0.031319 3.556549 0.031384
0.031927 3.586132 0.032507
0.032535 3.521191 0.029193
0.033143 3.470864 0.033631
0.033751 3.538349 0.031972
0.034359 3.464527 0.025842
0.034967 3.452130 0.027984
0.035575 3.454661 0.036796
0.036184 3.432386 0.031747
0.036792 3.435651 0.032102
0.037400 3.423393 0.030515
0.038008 3.416639 0.032613
0.038616 3.412238 0.024922
0.039224 3.321395 0.032874
0.039832 3.283344 0.028843
0.040440 3.373621 0.026244
0.041049 3.245082 0.030403
0.041657 3.333103 0.026234
0.042265 3.270010 0.027566
0.042873 3.218826 0.025986
0.043481 3.254199 0.027706
0.044089 3.188072 0.024207
0.044697 3.170045 0.023571
0.045305 3.159636 0.022944
0.045914 3.172083 0.024206
0.046522 3.128899 0.026392
0.047130 3.077712 0.024611
0.047738 3.030037 0.023212
0.048346 3.035954 0.024447
0.048954 3.009566 0.022359
0.049562 2.991737 0.028579
0.050170 2.955563 0.023701
0.050779 2.917719 0.023455
0.051387 2.877960 0.021249
0.051995 2.841132 0.022154
0.052603 2.838890 0.018251
0.053211 2.793801 0.020261
0.053819 2.796412 0.022277
0.054427 2.747516 0.019783
0.055035 2.793303 0.023737
0.055644 2.742206 0.020229
0.056252 2.699951 0.020969
0.056860 2.730250 0.020179
0.057468 2.657941 0.018317
0.058076 2.638516 0.018601
0.058684 2.574937 0.020790
0.059292 2.544103 0.019381
0.059900 2.523223 0.023368
0.060508 2.492035 0.017664
0.061117 2.527716 0.023164
0.061725 2.475992 0.020238
0.062333 2.492826 0.020438
0.062941 2.441158 0.020390
0.063549 2.447781 0.020256
0.064157 2.399624 0.021227
0.064765 2.390709 0.020809
0.065373 2.369306 0.023580
0.065982 2.326488 0.018536
0.066590 2.307920 0.021078
0.067198 2.274290 0.041154
0.067806 2.242619 0.020580
0.068414 2.219505 0.027610
0.069022 2.202560 0.018565
0.069630 2.163223 0.017860
0.070238 2.132603 0.017791
0.070847 2.111871 0.018992
0.071455 2.111143 0.019277
0.072063 2.055871 0.018733
0.072671 2.086546 0.017017
0.073279 2.026791 0.015520
0.073887 1.979628 0.016753
0.074495 1.996974 0.018263
0.075103 1.917163 0.017634
0.075711 1.915001 0.016421
0.076320 1.900968 0.017200
0.076928 1.852738 0.016731
0.077536 1.860342 0.016282
0.078144 1.823477 0.018671
0.078752 1.816972 0.017605
0.079360 1.786005 0.016236
0.079968 1.746973 0.017120
0.080576 1.758580 0.017812
0.081184 1.701527 0.015983
0.081793 1.703580 0.016223
0.082401 1.683145 0.015300
0.083009 1.665386 0.016772
0.083617 1.648118 0.015687
0.084225 1.632585 0.015127
0.084833 1.588728 0.014203
0.085441 1.559212 0.015085
0.086049 1.542242 0.014041
0.086658 1.490219 0.016364
0.087266 1.494608 0.017599
0.087874 1.476231 0.015795
0.088482 1.451226 0.015017
0.089090 1.470502 0.014845
0.089698 1.414455 0.013989
0.090306 1.411383 0.014829
0.090914 1.365709 0.015399
0.091522 1.350486 0.015793
0.092131 1.334460 0.014360
0.092739 1.332086 0.016710
0.093347 1.321518 0.013162
0.093955 1.310665 0.015410
0.094563 1.260421 0.016372
0.095171 1.244589 0.014612
0.095779 1.216844 0.016130
0.096387 1.195640 0.015950
0.096995 1.177673 0.015847
0.097604 1.151904 0.014007
0.098212 1.122164 0.014967
0.098820 1.157567 0.014278
0.099428 1.116561 0.014811
0.100036 1.103913 0.013399
0.100644 1.098633 0.014989
0.101252 1.056336 0.013622
0.101860 1.059340 0.015350
0.102468 1.017501 0.012567
0.103076 1.011235 0.013604
0.103685 0.989414 0.013590
0.104293 0.974495 0.012741
0.104901 0.959782 0.013341
0.105509 0.961685 0.013076
0.106117 0.940285 0.012435
0.106725 0.922676 0.011676
0.107333 0.908026 0.013235
0.107941 0.866172 0.012111
0.108549 0.867134 0.013859
0.109158 0.839529 0.011908
0.109766 0.848661 0.013266
0.110374 0.826132 0.012176
0.110982 0.828423 0.013380
0.111590 0.801312 0.011836
0.112198 0.778824 0.012260
0.112806 0.758533 0.012168
0.113414 0.741120 0.012362
0.114022 0.746143 0.012809
0.114630 0.724717 0.013351
0.115239 0.705964 0.012014
0.115847 0.681962 0.012639
0.116455 0.674319 0.012322
0.117063 0.669092 0.012895
0.117671 0.654383 0.012333
0.118279 0.644523 0.012433
0.118887 0.636503 0.012699
0.119495 0.631214 0.011585
0.120103 0.612591 0.011722
0.120711 0.583413 0.010213
0.121320 0.594156 0.011181
0.121928 0.572902 0.011929
0.122536 0.546261 0.011965
0.123144 0.538620 0.012350
0.123752 0.521922 0.013091
0.124360 0.512427 0.012108
0.124968 0.535828 0.012331
0.125576 0.500272 0.011450
0.126184 0.491861 0.010787
0.126792 0.504691 0.012331
0.127401 0.494340 0.012508
0.128009 0.458700 0.011747
0.128617 0.455866 0.011554
0.129225 0.444915 0.011247
0.129833 0.429323 0.012591
0.130441 0.406828 0.012705
0.131049 0.422350 0.011450
0.131657 0.410106 0.011714
0.132265 0.411174 0.012042
0.132873 0.405335 0.011524
0.133481 0.385421 0.011553
0.134090 0.383522 0.011822
0.134698 0.380013 0.010888
0.135306 0.362898 0.010388
0.135914 0.360693 0.011679
0.136522 0.343341 0.010921
0.137130 0.361818 0.011075
0.137738 0.336208 0.010387
0.138346 0.335203 0.010007
0.138954 0.309063 0.011863
0.139562 0.297808 0.011301
0.140170 0.291119 0.011693
0.140779 0.270670 0.011563
0.141387 0.285165 0.011247
0.141995 0.272320 0.010534
0.142603 0.282075 0.010842
0.143211 0.278420 0.011548
0.143819 0.263810 0.011262
0.144427 0.253709 0.011081
0.145035 0.246095 0.011817
0.145643 0.234395 0.011701
0.146251 0.246875 0.011479
0.146859 0.235883 0.011332
0.147467 0.250234 0.011618
0.148076 0.249974 0.010252
0.148684 0.244765 0.011227
0.149292 0.247501 0.009842
0.149900 0.240053 0.009348
0.150508 0.228404 0.009709
0.151116 0.224330 0.010344
0.151724 0.236149 0.009710
0.152332 0.209345 0.010881
0.152940 0.195483 0.009832
0.153548 0.177259 0.009383
0.154156 0.185752 0.011895
0.154764 0.187165 0.010299
0.155372 0.173706 0.010613
0.155981 0.167818 0.009780
0.156589 0.161346 0.009980
0.157197 0.159993 0.009103
0.157805 0.185822 0.009697
0.158413 0.160128 0.009219
0.159021 0.163245 0.009797
0.159629 0.157437 0.009785
0.160237 0.140674 0.009885
0.160845 0.145300 0.010019
0.161453 0.128029 0.010489
0.162061 0.142573 0.009092
0.162669 0.126941 0.009265
0.163277 0.136401 0.009638
0.163886 0.127117 0.009757
0.164494 0.142164 0.009609
0.165102 0.132039 0.009480
0.165710 0.118756 0.009876
0.166318 0.126720 0.009127
0.166926 0.125796 0.010457
0.167534 0.111682 0.008710
0.168142 0.121324 0.009673
0.168750 0.112353 0.009114
0.169358 0.122766 0.009874
0.169966 0.091837 0.009387
0.170574 0.101533 0.010155
0.171182 0.087813 0.009495
0.171790 0.102368 0.010055
0.172399 0.094954 0.009505
0.173007 0.099561 0.010125
0.173615 0.074657 0.009903
0.174223 0.105985 0.009571
0.174831 0.095436 0.009442
0.175439 0.086489 0.009082
0.176047 0.082672 0.009533
0.176655 0.077673 0.009503
0.177263 0.089765 0.010046
0.177871 0.078761 0.009281
0.178479 0.080195 0.009904
0.179087 0.069571 0.010081
0.179695 0.085242 0.010265
0.180303 0.069835 0.009399
0.180911 0.063488 0.009309
0.181519 0.067464 0.009029
0.182128 0.063681 0.009166
0.182736 0.096424 0.008930
0.183344 0.057743 0.008729
0.183952 0.088696 0.009136
0.184560 0.078789 0.010116
0.185168 0.101047 0.008556
0.185776 0.074784 0.009403
0.186384 0.079414 0.009846
0.186992 0.063211 0.009164
0.187600 0.062072 0.009523
0.188208 0.059613 0.009371
0.188816 0.078694 0.009101
0.189424 0.092160 0.008651
0.190032 0.069574 0.009766
0.190640 0.073552 0.008377
0.191248 0.054721 0.009346
0.191856 0.082505 0.009761
0.192465 0.068121 0.008733
0.193073 0.064149 0.008693
0.193681 0.057895 0.008430
0.194289 0.075447 0.009348
0.194897 0.069186 0.009051
0.195505 0.059799 0.009329
0.196113 0.058479 0.012450
0.196721 0.064196 0.009702
0.197329 0.057109 0.008576
0.197937 0.061482 0.008735
0.198545 0.053330 0.008679
0.199153 0.052473 0.008927
0.199761 0.050284 0.009041
0.200369 0.047019 0.010859
0.200977 0.067508 0.015688
0.201585 0.042149 0.011455
0.202193 0.062047 0.009804
0.202801 0.051904 0.008507
0.203409 0.043504 0.009379
0.204017 0.047073 0.008441
0.204625 0.063774 0.008540
0.205233 0.057311 0.008926
0.205842 0.058136 0.008552
0.206450 0.070527 0.008934
0.207058 0.059538 0.008187
0.207666 0.066996 0.008668
0.208274 0.045566 0.008873
0.208882 0.061268 0.008082
0.209490 0.059460 0.008218
0.210098 0.061289 0.008322
0.210706 0.062828 0.008195
0.211314 0.040863 0.008393
0.211922 0.061041 0.007907
0.212530 0.055101 0.008268
0.213138 0.056641 0.008198
0.213746 0.077686 0.008636
0.214354 0.067839 0.007861
0.214962 0.056238 0.008723
0.215570 0.056365 0.024349
0.216178 0.043134 0.011835
0.216786 0.051115 0.015330
0.217394 0.048295 0.009090
0.218002 0.056860 0.008187
0.218610 0.058955 0.008866
0.219218 0.048959 0.008633
0.219826 0.061210 0.007843
0.220434 0.060745 0.011758
0.221042 0.065968 0.008288
0.221650 0.060578 0.008601
0.222258 0.047964 0.008805
0.222866 0.047760 0.008279
0.223474 0.049188 0.008007
0.224083 0.052979 0.008107
0.224691 0.047162 0.008073
0.225299 0.048884 0.008632
0.225907 0.051644 0.007734
0.226515 0.044078 0.008099
0.227123 0.054272 0.007783
0.227731 0.049748 0.008107
0.228339 0.052977 0.007535
0.228947 0.062574 0.007952
0.229555 0.050462 0.008049
0.230163 0.046068 0.007633
0.230771 0.051106 0.007849
0.231379 0.042469 0.007694
0.231987 0.047354 0.007992
0.232595 0.040112 0.007862
0.233203 0.053176 0.008014
0.233811 0.056088 0.007477
0.234419 0.048428 0.015778
0.235027 0.068621 0.007580
0.235635 0.051076 0.011320
0.236243 0.076592 0.008400
0.236851 0.067913 0.008344
0.237459 0.055453 0.007406
0.238067 0.061650 0.007948
0.238675 0.052545 0.007377
0.239283 0.075548 0.007420
0.239891 0.054953 0.007769
0.240499 0.062720 0.007913
0.241107 0.057023 0.008012
0.241715 0.057145 0.007625
0.242323 0.060271 0.008223
0.242931 0.067940 0.007538
0.243539 0.055724 0.007597
0.244147 0.049474 0.007421
0.244755 0.045251 0.007441
0.245363 0.055182 0.007716
0.245971 0.057006 0.007991
0.246579 0.066253 0.007559
0.247187 0.064073 0.007762
0.247795 0.046326 0.007364
0.248403 0.058144 0.007505
0.249011 0.049094 0.007340
0.249619 0.045779 0.007481
0.250227 0.058008 0.007392
0.250835 0.069973 0.007560
0.251443 0.064673 0.008099
0.252051 0.064825 0.007884
0.252659 0.055537 0.008405
0.253267 0.054208 0.008737
0.253875 0.038140 0.007674
0.254483 0.046721 0.007331
0.255091 0.037848 0.007583
0.255699 0.042531 0.007281
0.256307 0.051959 0.007968
0.256915 0.060125 0.007350
0.257523 0.065274 0.007720
0.258131 0.065760 0.007428
0.258739 0.064102 0.007427
0.259347 0.062744 0.007215
0.259955 0.067220 0.006900
0.260563 0.071258 0.007402
0.261171 0.066163 0.007315
0.261779 0.059887 0.007365
0.262387 0.061135 0.007097
0.262995 0.067781 0.007292
0.263603 0.067203 0.007227
0.264211 0.068990 0.007463
0.264819 0.059314 0.007377
0.265427 0.070163 0.007439
0.266035 0.064293 0.007259
0.266643 0.064055 0.007308
0.267251 0.056156 0.007626
0.267859 0.060285 0.007473
0.268467 0.044189 0.007907
0.269075 0.055414 0.007162
0.269683 0.056436 0.011509
0.270291 0.054483 0.007971
0.270899 0.050675 0.007473
0.271507 0.059516 0.009582
0.272115 0.046486 0.007260
0.272723 0.051767 0.006825
0.273331 0.062810 0.006885
0.273939 0.060955 0.006979
0.274547 0.069275 0.007254
0.275154 0.071892 0.006861
0.275762 0.052661 0.007212
0.276370 0.070610 0.007058
0.276978 0.062567 0.006724
0.277586 0.058426 0.006878
0.278194 0.065416 0.006836
0.278802 0.051119 0.007047
0.279410 0.059357 0.007140
0.280018 0.045470 0.007134
0.280626 0.050347 0.006422
0.281234 0.042547 0.007004
0.281842 0.047526 0.006906
0.282450 0.062061 0.006440
0.283058 0.043430 0.006796
0.283666 0.053138 0.007311
0.284274 0.056111 0.006999
0.284882 0.051010 0.007105
0.285490 0.057086 0.006791
0.286098 0.049878 0.006828
0.286706 0.057645 0.006739
0.287314 0.054189 0.007148
0.287922 0.063910 0.006655
0.288530 0.056345 0.007333
0.289138 0.062144 0.007616
0.289746 0.060498 0.009611
0.290354 0.057375 0.010103
0.290962 0.051530 0.006811
0.291569 0.059665 0.006141
0.292177 0.066167 0.006165
0.292785 0.069434 0.006759
0.293393 0.057352 0.006886
0.294001 0.047748 0.006892
0.294609 0.045094 0.006461
0.295217 0.062982 0.006394
0.295825 0.044374 0.006538
0.296433 0.048655 0.006533
0.297041 0.045820 0.006247
0.297649 0.058166 0.006304
0.298257 0.052308 0.006378
0.298865 0.047568 0.006607
0.299473 0.051980 0.006309
0.300081 0.050434 0.006050
0.300689 0.050682 0.006122
0.301297 0.046340 0.006500
0.301905 0.039475 0.006629
0.302513 0.043037 0.010286
0.303120 0.049102 0.006282
0.303728 0.048010 0.006203
0.304336 0.046018 0.006366
0.304944 0.036424 0.005897
0.305552 0.033900 0.006472
0.306160 0.047265 0.006484
0.306768 0.049400 0.006126
0.307376 0.058798 0.006096
0.307984 0.061116 0.005825
0.308592 0.058954 0.006442
0.309200 0.056332 0.006441
0.309808 0.056334 0.006300
0.310416 0.051650 0.006114
0.311024 0.037979 0.006141
0.311632 0.054899 0.006055
0.312239 0.045102 0.007089
0.312847 0.064597 0.007575
0.313455 0.033092 0.007405
0.314063 0.061558 0.007148
0.314671 0.042001 0.007322
0.315279 0.053119 0.007831
0.315887 0.060805 0.007613
0.316495 0.043836 0.009004
0.317103 0.063175 0.009321
0.317711 0.043915 0.018584
0.318319 0.043954 0.008581
0.318927 0.048073 0.008509
0.319535 0.033786 0.008349
0.320142 0.041169 0.009197
0.320750 0.053009 0.009415
0.321358 0.045371 0.010145
0.321966 0.044314 0.010420
0.322574 0.065651 0.011187
0.323182 0.039336 0.011942
0.323790 0.069135 0.012426
0.324398 0.051828 0.017449
0.325006 0.051987 0.031527
